"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4231","@regression opens Buzz and shows its core controls","authenticated-chromium","Thu Jul 02 01:02:41 UTC 2026","passed","Thu Jul 02 01:02:45 UTC 2026","Authenticated module navigation smoke","","",""
"","2717","@smoke shows required-field validation when the form is submitted empty","public-chromium","Thu Jul 02 01:01:38 UTC 2026","passed","Thu Jul 02 01:01:40 UTC 2026","Public login page","","",""
"","2803","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Thu Jul 02 01:01:29 UTC 2026","passed","Thu Jul 02 01:01:32 UTC 2026","Public access control","","",""
"","4000","@regression opens PIM and shows its core controls","authenticated-chromium","Thu Jul 02 01:02:29 UTC 2026","passed","Thu Jul 02 01:02:33 UTC 2026","Authenticated module navigation smoke","","",""
"","3685","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Thu Jul 02 01:02:07 UTC 2026","passed","Thu Jul 02 01:02:11 UTC 2026","Authenticated dashboard coverage","","",""
"","2730","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Thu Jul 02 01:01:32 UTC 2026","passed","Thu Jul 02 01:01:35 UTC 2026","Public access control","","",""
"","3880","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Thu Jul 02 01:02:17 UTC 2026","passed","Thu Jul 02 01:02:21 UTC 2026","Authenticated dashboard coverage","","",""
"","3822","@smoke opens the reset password page and returns to login on cancel","public-chromium","Thu Jul 02 01:01:53 UTC 2026","passed","Thu Jul 02 01:01:57 UTC 2026","Password recovery","","",""
"","3435","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Thu Jul 02 01:02:45 UTC 2026","passed","Thu Jul 02 01:02:49 UTC 2026","Authenticated search and filter flows","","",""
"","6837","@regression blocks protected routes after logout","authenticated-chromium","Thu Jul 02 01:02:52 UTC 2026","passed","Thu Jul 02 01:02:59 UTC 2026","Authenticated session security","","",""
"","4944","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Thu Jul 02 01:02:59 UTC 2026","passed","Thu Jul 02 01:03:04 UTC 2026","Authenticated session security","","",""
"","4020","@smoke allows a valid user to sign in successfully","public-chromium","Thu Jul 02 01:01:44 UTC 2026","passed","Thu Jul 02 01:01:48 UTC 2026","Public login page","","",""
"","3690","authenticate admin user","setup","Thu Jul 02 01:01:23 UTC 2026","passed","Thu Jul 02 01:01:27 UTC 2026","","","",""
"","3105","@regression requires a username before sending a reset request","public-chromium","Thu Jul 02 01:01:57 UTC 2026","passed","Thu Jul 02 01:02:00 UTC 2026","Password recovery","","",""
"","3813","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Thu Jul 02 01:02:14 UTC 2026","passed","Thu Jul 02 01:02:17 UTC 2026","Authenticated dashboard coverage","","",""
"","5079","@smoke allows a signed-in user to log out cleanly","public-chromium","Thu Jul 02 01:01:48 UTC 2026","passed","Thu Jul 02 01:01:53 UTC 2026","Public login page","","",""
"","4093","@regression opens Leave and shows its core controls","authenticated-chromium","Thu Jul 02 01:02:33 UTC 2026","passed","Thu Jul 02 01:02:37 UTC 2026","Authenticated module navigation smoke","","",""
"","2987","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Thu Jul 02 01:02:01 UTC 2026","passed","Thu Jul 02 01:02:04 UTC 2026","Authenticated Buzz interactions","","",""
"","4104","@regression opens Admin and shows its core controls","authenticated-chromium","Thu Jul 02 01:02:25 UTC 2026","passed","Thu Jul 02 01:02:29 UTC 2026","Authenticated module navigation smoke","","",""
"","2557","@smoke renders the login page essentials and masks the password field","public-chromium","Thu Jul 02 01:01:35 UTC 2026","passed","Thu Jul 02 01:01:38 UTC 2026","Public login page","","",""
"","3617","@regression opens Directory and shows its core controls","authenticated-chromium","Thu Jul 02 01:02:37 UTC 2026","passed","Thu Jul 02 01:02:41 UTC 2026","Authenticated module navigation smoke","","",""
"","2683","@regression filters the side menu using the search field","authenticated-chromium","Thu Jul 02 01:02:11 UTC 2026","passed","Thu Jul 02 01:02:14 UTC 2026","Authenticated dashboard coverage","","",""
"","3816","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Thu Jul 02 01:02:21 UTC 2026","passed","Thu Jul 02 01:02:25 UTC 2026","Authenticated dashboard coverage","","",""
"","2948","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Thu Jul 02 01:02:04 UTC 2026","passed","Thu Jul 02 01:02:07 UTC 2026","Authenticated Buzz interactions","","",""
"","3036","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Thu Jul 02 01:02:49 UTC 2026","passed","Thu Jul 02 01:02:52 UTC 2026","Authenticated search and filter flows","","",""
"","3615","@regression rejects an incorrect password with a clear error message","public-chromium","Thu Jul 02 01:01:40 UTC 2026","passed","Thu Jul 02 01:01:44 UTC 2026","Public login page","","",""
