"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1712","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sun Mar 29 05:34:08 UTC 2026","passed","Sun Mar 29 05:34:10 UTC 2026","Public login page","","",""
"","3794","@regression opens Buzz and shows its core controls","authenticated-chromium","Sun Mar 29 05:35:05 UTC 2026","passed","Sun Mar 29 05:35:08 UTC 2026","Authenticated module navigation smoke","","",""
"","3083","@regression requires a username before sending a reset request","public-chromium","Sun Mar 29 05:34:25 UTC 2026","passed","Sun Mar 29 05:34:28 UTC 2026","Password recovery","","",""
"","3077","authenticate admin user","setup","Sun Mar 29 05:33:57 UTC 2026","passed","Sun Mar 29 05:34:01 UTC 2026","","","",""
"","1587","@smoke renders the login page essentials and masks the password field","public-chromium","Sun Mar 29 05:34:07 UTC 2026","passed","Sun Mar 29 05:34:08 UTC 2026","Public login page","","",""
"","3136","@regression rejects an incorrect password with a clear error message","public-chromium","Sun Mar 29 05:34:10 UTC 2026","passed","Sun Mar 29 05:34:13 UTC 2026","Public login page","","",""
"","4011","@regression opens Leave and shows its core controls","authenticated-chromium","Sun Mar 29 05:34:57 UTC 2026","passed","Sun Mar 29 05:35:01 UTC 2026","Authenticated module navigation smoke","","",""
"","2009","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sun Mar 29 05:34:32 UTC 2026","passed","Sun Mar 29 05:34:34 UTC 2026","Authenticated Buzz interactions","","",""
"","2147","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sun Mar 29 05:34:30 UTC 2026","passed","Sun Mar 29 05:34:32 UTC 2026","Authenticated Buzz interactions","","",""
"","6778","@regression blocks protected routes after logout","authenticated-chromium","Sun Mar 29 05:35:15 UTC 2026","passed","Sun Mar 29 05:35:21 UTC 2026","Authenticated session security","","",""
"","3934","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sun Mar 29 05:34:42 UTC 2026","passed","Sun Mar 29 05:34:46 UTC 2026","Authenticated dashboard coverage","","",""
"","3429","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sun Mar 29 05:35:08 UTC 2026","passed","Sun Mar 29 05:35:12 UTC 2026","Authenticated search and filter flows","","",""
"","3820","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sun Mar 29 05:34:39 UTC 2026","passed","Sun Mar 29 05:34:42 UTC 2026","Authenticated dashboard coverage","","",""
"","1989","@regression filters the side menu using the search field","authenticated-chromium","Sun Mar 29 05:34:37 UTC 2026","passed","Sun Mar 29 05:34:39 UTC 2026","Authenticated dashboard coverage","","",""
"","3544","@regression opens Directory and shows its core controls","authenticated-chromium","Sun Mar 29 05:35:01 UTC 2026","passed","Sun Mar 29 05:35:05 UTC 2026","Authenticated module navigation smoke","","",""
"","2730","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sun Mar 29 05:34:34 UTC 2026","passed","Sun Mar 29 05:34:37 UTC 2026","Authenticated dashboard coverage","","",""
"","3438","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sun Mar 29 05:34:46 UTC 2026","passed","Sun Mar 29 05:34:50 UTC 2026","Authenticated dashboard coverage","","",""
"","4438","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sun Mar 29 05:35:21 UTC 2026","passed","Sun Mar 29 05:35:26 UTC 2026","Authenticated session security","","",""
"","2000","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sun Mar 29 05:34:03 UTC 2026","passed","Sun Mar 29 05:34:05 UTC 2026","Public access control","","",""
"","3574","@regression opens Admin and shows its core controls","authenticated-chromium","Sun Mar 29 05:34:50 UTC 2026","passed","Sun Mar 29 05:34:53 UTC 2026","Authenticated module navigation smoke","","",""
"","3655","@regression opens PIM and shows its core controls","authenticated-chromium","Sun Mar 29 05:34:53 UTC 2026","passed","Sun Mar 29 05:34:57 UTC 2026","Authenticated module navigation smoke","","",""
"","1900","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sun Mar 29 05:34:05 UTC 2026","passed","Sun Mar 29 05:34:07 UTC 2026","Public access control","","",""
"","3333","@smoke allows a valid user to sign in successfully","public-chromium","Sun Mar 29 05:34:13 UTC 2026","passed","Sun Mar 29 05:34:17 UTC 2026","Public login page","","",""
"","2676","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sun Mar 29 05:35:12 UTC 2026","passed","Sun Mar 29 05:35:15 UTC 2026","Authenticated search and filter flows","","",""
"","3119","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sun Mar 29 05:34:22 UTC 2026","passed","Sun Mar 29 05:34:25 UTC 2026","Password recovery","","",""
"","5527","@smoke allows a signed-in user to log out cleanly","public-chromium","Sun Mar 29 05:34:17 UTC 2026","passed","Sun Mar 29 05:34:22 UTC 2026","Public login page","","",""
