"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4044","@smoke allows a valid user to sign in successfully","public-chromium","Fri Apr 10 00:43:23 UTC 2026","passed","Fri Apr 10 00:43:28 UTC 2026","Public login page","","",""
"","2800","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Fri Apr 10 00:43:12 UTC 2026","passed","Fri Apr 10 00:43:15 UTC 2026","Public access control","","",""
"","4177","@regression opens Leave and shows its core controls","authenticated-chromium","Fri Apr 10 00:44:13 UTC 2026","passed","Fri Apr 10 00:44:17 UTC 2026","Authenticated module navigation smoke","","",""
"","2588","@smoke shows required-field validation when the form is submitted empty","public-chromium","Fri Apr 10 00:43:17 UTC 2026","passed","Fri Apr 10 00:43:20 UTC 2026","Public login page","","",""
"","3982","@smoke opens the reset password page and returns to login on cancel","public-chromium","Fri Apr 10 00:43:33 UTC 2026","passed","Fri Apr 10 00:43:36 UTC 2026","Password recovery","","",""
"","7166","@regression blocks protected routes after logout","authenticated-chromium","Fri Apr 10 00:44:31 UTC 2026","passed","Fri Apr 10 00:44:38 UTC 2026","Authenticated session security","","",""
"","2741","@smoke renders the login page essentials and masks the password field","public-chromium","Fri Apr 10 00:43:15 UTC 2026","passed","Fri Apr 10 00:43:17 UTC 2026","Public login page","","",""
"","3036","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Fri Apr 10 00:44:28 UTC 2026","passed","Fri Apr 10 00:44:31 UTC 2026","Authenticated search and filter flows","","",""
"","4429","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Fri Apr 10 00:43:53 UTC 2026","passed","Fri Apr 10 00:43:57 UTC 2026","Authenticated dashboard coverage","","",""
"","3614","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Fri Apr 10 00:44:01 UTC 2026","passed","Fri Apr 10 00:44:05 UTC 2026","Authenticated dashboard coverage","","",""
"","2844","@regression filters the side menu using the search field","authenticated-chromium","Fri Apr 10 00:43:50 UTC 2026","passed","Fri Apr 10 00:43:53 UTC 2026","Authenticated dashboard coverage","","",""
"","3967","@regression opens Admin and shows its core controls","authenticated-chromium","Fri Apr 10 00:44:05 UTC 2026","passed","Fri Apr 10 00:44:08 UTC 2026","Authenticated module navigation smoke","","",""
"","3716","@regression opens Directory and shows its core controls","authenticated-chromium","Fri Apr 10 00:44:17 UTC 2026","passed","Fri Apr 10 00:44:20 UTC 2026","Authenticated module navigation smoke","","",""
"","3810","authenticate admin user","setup","Fri Apr 10 00:43:04 UTC 2026","passed","Fri Apr 10 00:43:07 UTC 2026","","","",""
"","2741","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Fri Apr 10 00:43:44 UTC 2026","passed","Fri Apr 10 00:43:47 UTC 2026","Authenticated Buzz interactions","","",""
"","4834","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Fri Apr 10 00:44:38 UTC 2026","passed","Fri Apr 10 00:44:43 UTC 2026","Authenticated session security","","",""
"","2876","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Fri Apr 10 00:43:41 UTC 2026","passed","Fri Apr 10 00:43:44 UTC 2026","Authenticated Buzz interactions","","",""
"","4973","@smoke allows a signed-in user to log out cleanly","public-chromium","Fri Apr 10 00:43:28 UTC 2026","passed","Fri Apr 10 00:43:32 UTC 2026","Public login page","","",""
"","3691","@regression opens Buzz and shows its core controls","authenticated-chromium","Fri Apr 10 00:44:20 UTC 2026","passed","Fri Apr 10 00:44:24 UTC 2026","Authenticated module navigation smoke","","",""
"","3171","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Fri Apr 10 00:43:47 UTC 2026","passed","Fri Apr 10 00:43:50 UTC 2026","Authenticated dashboard coverage","","",""
"","3544","@regression rejects an incorrect password with a clear error message","public-chromium","Fri Apr 10 00:43:20 UTC 2026","passed","Fri Apr 10 00:43:23 UTC 2026","Public login page","","",""
"","3838","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Fri Apr 10 00:43:57 UTC 2026","passed","Fri Apr 10 00:44:01 UTC 2026","Authenticated dashboard coverage","","",""
"","4028","@regression opens PIM and shows its core controls","authenticated-chromium","Fri Apr 10 00:44:08 UTC 2026","passed","Fri Apr 10 00:44:13 UTC 2026","Authenticated module navigation smoke","","",""
"","3321","@regression requires a username before sending a reset request","public-chromium","Fri Apr 10 00:43:36 UTC 2026","passed","Fri Apr 10 00:43:40 UTC 2026","Password recovery","","",""
"","2937","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Fri Apr 10 00:43:09 UTC 2026","passed","Fri Apr 10 00:43:12 UTC 2026","Public access control","","",""
"","3456","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Fri Apr 10 00:44:24 UTC 2026","passed","Fri Apr 10 00:44:28 UTC 2026","Authenticated search and filter flows","","",""
