"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4660","@regression opens PIM and shows its core controls","authenticated-chromium","Wed Jul 08 02:58:26 UTC 2026","passed","Wed Jul 08 02:58:31 UTC 2026","Authenticated module navigation smoke","","",""
"","4817","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Wed Jul 08 02:58:09 UTC 2026","passed","Wed Jul 08 02:58:13 UTC 2026","Authenticated dashboard coverage","","",""
"","2926","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Wed Jul 08 02:57:58 UTC 2026","passed","Wed Jul 08 02:58:01 UTC 2026","Authenticated Buzz interactions","","",""
"","4006","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Wed Jul 08 02:59:07 UTC 2026","passed","Wed Jul 08 02:59:11 UTC 2026","Authenticated search and filter flows","","",""
"","4902","@regression opens Leave and shows its core controls","authenticated-chromium","Wed Jul 08 02:58:31 UTC 2026","passed","Wed Jul 08 02:58:36 UTC 2026","Authenticated module navigation smoke","","",""
"","9055","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Wed Jul 08 02:58:58 UTC 2026","passed","Wed Jul 08 02:59:07 UTC 2026","Authenticated search and filter flows","","",""
"","3639","@regression requires a username before sending a reset request","public-chromium","Wed Jul 08 02:57:50 UTC 2026","passed","Wed Jul 08 02:57:54 UTC 2026","Password recovery","","",""
"","3703","@regression filters the side menu using the search field","authenticated-chromium","Wed Jul 08 02:58:05 UTC 2026","passed","Wed Jul 08 02:58:09 UTC 2026","Authenticated dashboard coverage","","",""
"","4318","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Wed Jul 08 02:58:18 UTC 2026","passed","Wed Jul 08 02:58:22 UTC 2026","Authenticated dashboard coverage","","",""
"","7416","@regression blocks protected routes after logout","authenticated-chromium","Wed Jul 08 02:59:11 UTC 2026","passed","Wed Jul 08 02:59:18 UTC 2026","Authenticated session security","","",""
"","3881","authenticate admin user","setup","Wed Jul 08 02:57:15 UTC 2026","passed","Wed Jul 08 02:57:18 UTC 2026","","","",""
"","5504","@regression opens Buzz and shows its core controls","authenticated-chromium","Wed Jul 08 02:58:42 UTC 2026","passed","Wed Jul 08 02:58:47 UTC 2026","Authenticated module navigation smoke","","",""
"","3974","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Wed Jul 08 02:58:01 UTC 2026","passed","Wed Jul 08 02:58:05 UTC 2026","Authenticated dashboard coverage","","",""
"","4969","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Wed Jul 08 02:59:18 UTC 2026","passed","Wed Jul 08 02:59:23 UTC 2026","Authenticated session security","","",""
"","4136","@smoke opens the reset password page and returns to login on cancel","public-chromium","Wed Jul 08 02:57:46 UTC 2026","passed","Wed Jul 08 02:57:50 UTC 2026","Password recovery","","",""
"","2906","@smoke renders the login page essentials and masks the password field","public-chromium","Wed Jul 08 02:57:26 UTC 2026","passed","Wed Jul 08 02:57:29 UTC 2026","Public login page","","",""
"","3301","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Wed Jul 08 02:57:23 UTC 2026","passed","Wed Jul 08 02:57:26 UTC 2026","Public access control","","",""
"","4198","@regression rejects an incorrect password with a clear error message","public-chromium","Wed Jul 08 02:57:32 UTC 2026","passed","Wed Jul 08 02:57:36 UTC 2026","Public login page","","",""
"","4236","@regression opens Admin and shows its core controls","authenticated-chromium","Wed Jul 08 02:58:22 UTC 2026","passed","Wed Jul 08 02:58:26 UTC 2026","Authenticated module navigation smoke","","",""
"","5333","@smoke allows a signed-in user to log out cleanly","public-chromium","Wed Jul 08 02:57:41 UTC 2026","passed","Wed Jul 08 02:57:46 UTC 2026","Public login page","","",""
"","2973","@smoke shows required-field validation when the form is submitted empty","public-chromium","Wed Jul 08 02:57:29 UTC 2026","passed","Wed Jul 08 02:57:32 UTC 2026","Public login page","","",""
"","4338","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Wed Jul 08 02:58:13 UTC 2026","passed","Wed Jul 08 02:58:18 UTC 2026","Authenticated dashboard coverage","","",""
"","3174","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Wed Jul 08 02:57:55 UTC 2026","passed","Wed Jul 08 02:57:58 UTC 2026","Authenticated Buzz interactions","","",""
"","3162","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Wed Jul 08 02:57:20 UTC 2026","passed","Wed Jul 08 02:57:23 UTC 2026","Public access control","","",""
"","4195","@smoke allows a valid user to sign in successfully","public-chromium","Wed Jul 08 02:57:37 UTC 2026","passed","Wed Jul 08 02:57:41 UTC 2026","Public login page","","",""
"","6042","@regression opens Directory and shows its core controls","authenticated-chromium","Wed Jul 08 02:58:36 UTC 2026","passed","Wed Jul 08 02:58:42 UTC 2026","Authenticated module navigation smoke","","",""
