"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4174","@regression opens Admin and shows its core controls","authenticated-chromium","Mon Jun 29 01:06:32 UTC 2026","passed","Mon Jun 29 01:06:36 UTC 2026","Authenticated module navigation smoke","","",""
"","3746","@regression opens Directory and shows its core controls","authenticated-chromium","Mon Jun 29 01:06:44 UTC 2026","passed","Mon Jun 29 01:06:48 UTC 2026","Authenticated module navigation smoke","","",""
"","4844","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Mon Jun 29 01:07:06 UTC 2026","passed","Mon Jun 29 01:07:10 UTC 2026","Authenticated session security","","",""
"","3590","@regression rejects an incorrect password with a clear error message","public-chromium","Mon Jun 29 01:05:47 UTC 2026","passed","Mon Jun 29 01:05:50 UTC 2026","Public login page","","",""
"","4002","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Mon Jun 29 01:06:24 UTC 2026","passed","Mon Jun 29 01:06:28 UTC 2026","Authenticated dashboard coverage","","",""
"","3457","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Mon Jun 29 01:06:14 UTC 2026","passed","Mon Jun 29 01:06:18 UTC 2026","Authenticated dashboard coverage","","",""
"","3859","@regression opens PIM and shows its core controls","authenticated-chromium","Mon Jun 29 01:06:36 UTC 2026","passed","Mon Jun 29 01:06:40 UTC 2026","Authenticated module navigation smoke","","",""
"","3431","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Mon Jun 29 01:06:52 UTC 2026","passed","Mon Jun 29 01:06:55 UTC 2026","Authenticated search and filter flows","","",""
"","2723","@regression filters the side menu using the search field","authenticated-chromium","Mon Jun 29 01:06:18 UTC 2026","passed","Mon Jun 29 01:06:20 UTC 2026","Authenticated dashboard coverage","","",""
"","2425","@smoke renders the login page essentials and masks the password field","public-chromium","Mon Jun 29 01:05:42 UTC 2026","passed","Mon Jun 29 01:05:44 UTC 2026","Public login page","","",""
"","2492","@smoke shows required-field validation when the form is submitted empty","public-chromium","Mon Jun 29 01:05:44 UTC 2026","passed","Mon Jun 29 01:05:47 UTC 2026","Public login page","","",""
"","3815","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Mon Jun 29 01:06:28 UTC 2026","passed","Mon Jun 29 01:06:32 UTC 2026","Authenticated dashboard coverage","","",""
"","2955","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Mon Jun 29 01:06:08 UTC 2026","passed","Mon Jun 29 01:06:11 UTC 2026","Authenticated Buzz interactions","","",""
"","3457","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Mon Jun 29 01:06:55 UTC 2026","passed","Mon Jun 29 01:06:59 UTC 2026","Authenticated search and filter flows","","",""
"","6806","@regression blocks protected routes after logout","authenticated-chromium","Mon Jun 29 01:06:59 UTC 2026","passed","Mon Jun 29 01:07:06 UTC 2026","Authenticated session security","","",""
"","4073","@smoke allows a valid user to sign in successfully","public-chromium","Mon Jun 29 01:05:50 UTC 2026","passed","Mon Jun 29 01:05:54 UTC 2026","Public login page","","",""
"","2888","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Mon Jun 29 01:06:11 UTC 2026","passed","Mon Jun 29 01:06:14 UTC 2026","Authenticated Buzz interactions","","",""
"","4098","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Mon Jun 29 01:06:20 UTC 2026","passed","Mon Jun 29 01:06:24 UTC 2026","Authenticated dashboard coverage","","",""
"","3014","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Mon Jun 29 01:05:36 UTC 2026","passed","Mon Jun 29 01:05:39 UTC 2026","Public access control","","",""
"","3249","@regression requires a username before sending a reset request","public-chromium","Mon Jun 29 01:06:04 UTC 2026","passed","Mon Jun 29 01:06:07 UTC 2026","Password recovery","","",""
"","3927","@smoke opens the reset password page and returns to login on cancel","public-chromium","Mon Jun 29 01:06:00 UTC 2026","passed","Mon Jun 29 01:06:04 UTC 2026","Password recovery","","",""
"","3992","@regression opens Leave and shows its core controls","authenticated-chromium","Mon Jun 29 01:06:40 UTC 2026","passed","Mon Jun 29 01:06:44 UTC 2026","Authenticated module navigation smoke","","",""
"","3717","authenticate admin user","setup","Mon Jun 29 01:05:29 UTC 2026","passed","Mon Jun 29 01:05:33 UTC 2026","","","",""
"","5413","@smoke allows a signed-in user to log out cleanly","public-chromium","Mon Jun 29 01:05:54 UTC 2026","passed","Mon Jun 29 01:06:00 UTC 2026","Public login page","","",""
"","2909","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Mon Jun 29 01:05:39 UTC 2026","passed","Mon Jun 29 01:05:42 UTC 2026","Public access control","","",""
"","3756","@regression opens Buzz and shows its core controls","authenticated-chromium","Mon Jun 29 01:06:48 UTC 2026","passed","Mon Jun 29 01:06:52 UTC 2026","Authenticated module navigation smoke","","",""
