"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30137","@smoke allows a signed-in user to log out cleanly","public-chromium","Sat Jul 04 03:29:45 UTC 2026","broken","Sat Jul 04 03:30:15 UTC 2026","Public login page","","",""
"","0","@regression opens Buzz and shows its core controls","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated module navigation smoke","","",""
"","0","@regression blocks protected routes after logout","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated session security","","",""
"","0","@regression opens Leave and shows its core controls","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated module navigation smoke","","",""
"","5957","@smoke allows a valid user to sign in successfully","public-chromium","Sat Jul 04 03:28:37 UTC 2026","passed","Sat Jul 04 03:28:43 UTC 2026","Public login page","","",""
"","7224","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sat Jul 04 03:27:45 UTC 2026","failed","Sat Jul 04 03:27:52 UTC 2026","Public access control","","",""
"","30132","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sat Jul 04 03:31:19 UTC 2026","broken","Sat Jul 04 03:31:50 UTC 2026","Password recovery","","",""
"","1","@regression filters the side menu using the search field","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated dashboard coverage","","",""
"","1","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated dashboard coverage","","",""
"","0","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated search and filter flows","","",""
"","0","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated dashboard coverage","","",""
"","0","@regression opens Admin and shows its core controls","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated module navigation smoke","","",""
"","0","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated session security","","",""
"","7169","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sat Jul 04 03:28:11 UTC 2026","failed","Sat Jul 04 03:28:18 UTC 2026","Public access control","","",""
"","3431","@regression rejects an incorrect password with a clear error message","public-chromium","Sat Jul 04 03:28:33 UTC 2026","passed","Sat Jul 04 03:28:37 UTC 2026","Public login page","","",""
"","0","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated Buzz interactions","","",""
"","1","@regression opens Directory and shows its core controls","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated module navigation smoke","","",""
"","2590","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sat Jul 04 03:28:31 UTC 2026","passed","Sat Jul 04 03:28:33 UTC 2026","Public login page","","",""
"","0","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated dashboard coverage","","",""
"","0","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated search and filter flows","","",""
"","2989","@smoke renders the login page essentials and masks the password field","public-chromium","Sat Jul 04 03:28:27 UTC 2026","passed","Sat Jul 04 03:28:30 UTC 2026","Public login page","","",""
"","30133","@regression requires a username before sending a reset request","public-chromium","Sat Jul 04 03:32:54 UTC 2026","broken","Sat Jul 04 03:33:24 UTC 2026","Password recovery","","",""
"","0","@regression opens PIM and shows its core controls","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated module navigation smoke","","",""
"","0","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated Buzz interactions","","",""
"","7097","authenticate admin user","setup","Sat Jul 04 03:27:18 UTC 2026","failed","Sat Jul 04 03:27:25 UTC 2026","","","",""
"","0","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sat Jul 04 03:33:24 UTC 2026","skipped","Sat Jul 04 03:33:24 UTC 2026","Authenticated dashboard coverage","","",""
