"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated dashboard coverage","","",""
"","4607","@smoke allows a valid user to sign in successfully","public-chromium","Sat Jul 11 02:54:52 UTC 2026","passed","Sat Jul 11 02:54:57 UTC 2026","Public login page","","",""
"","4906","@regression rejects an incorrect password with a clear error message","public-chromium","Sat Jul 11 02:54:47 UTC 2026","passed","Sat Jul 11 02:54:52 UTC 2026","Public login page","","",""
"","1","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated search and filter flows","","",""
"","4583","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sat Jul 11 02:55:03 UTC 2026","passed","Sat Jul 11 02:55:07 UTC 2026","Password recovery","","",""
"","0","@regression blocks protected routes after logout","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated session security","","",""
"","0","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated dashboard coverage","","",""
"","5319","@smoke renders the login page essentials and masks the password field","public-chromium","Sat Jul 11 02:54:37 UTC 2026","passed","Sat Jul 11 02:54:43 UTC 2026","Public login page","","",""
"","4524","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sat Jul 11 02:54:43 UTC 2026","passed","Sat Jul 11 02:54:47 UTC 2026","Public login page","","",""
"","14849","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sat Jul 11 02:54:22 UTC 2026","passed","Sat Jul 11 02:54:37 UTC 2026","Public access control","","",""
"","20912","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sat Jul 11 02:53:36 UTC 2026","passed","Sat Jul 11 02:53:57 UTC 2026","Public access control","","",""
"","0","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated dashboard coverage","","",""
"","0","@regression opens Admin and shows its core controls","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated module navigation smoke","","",""
"","11532","authenticate admin user","setup","Sat Jul 11 02:53:23 UTC 2026","failed","Sat Jul 11 02:53:35 UTC 2026","","","",""
"","0","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated session security","","",""
"","0","@regression opens Directory and shows its core controls","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated module navigation smoke","","",""
"","7761","@regression requires a username before sending a reset request","public-chromium","Sat Jul 11 02:55:07 UTC 2026","passed","Sat Jul 11 02:55:15 UTC 2026","Password recovery","","",""
"","0","@regression opens Leave and shows its core controls","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated module navigation smoke","","",""
"","0","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated dashboard coverage","","",""
"","0","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated search and filter flows","","",""
"","5823","@smoke allows a signed-in user to log out cleanly","public-chromium","Sat Jul 11 02:54:57 UTC 2026","passed","Sat Jul 11 02:55:03 UTC 2026","Public login page","","",""
"","0","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated Buzz interactions","","",""
"","0","@regression opens Buzz and shows its core controls","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated module navigation smoke","","",""
"","0","@regression filters the side menu using the search field","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated dashboard coverage","","",""
"","0","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated Buzz interactions","","",""
"","1","@regression opens PIM and shows its core controls","authenticated-chromium","Sat Jul 11 02:55:15 UTC 2026","skipped","Sat Jul 11 02:55:15 UTC 2026","Authenticated module navigation smoke","","",""
