"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4528","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Thu Jul 16 02:50:44 UTC 2026","passed","Thu Jul 16 02:50:49 UTC 2026","Authenticated session security","","",""
"","3676","@regression opens Buzz and shows its core controls","authenticated-chromium","Thu Jul 16 02:50:27 UTC 2026","passed","Thu Jul 16 02:50:30 UTC 2026","Authenticated module navigation smoke","","",""
"","3509","authenticate admin user","setup","Thu Jul 16 02:49:14 UTC 2026","passed","Thu Jul 16 02:49:17 UTC 2026","","","",""
"","3570","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Thu Jul 16 02:50:00 UTC 2026","passed","Thu Jul 16 02:50:03 UTC 2026","Authenticated dashboard coverage","","",""
"","3621","@smoke allows a valid user to sign in successfully","public-chromium","Thu Jul 16 02:49:32 UTC 2026","passed","Thu Jul 16 02:49:36 UTC 2026","Public login page","","",""
"","3720","@smoke opens the reset password page and returns to login on cancel","public-chromium","Thu Jul 16 02:49:41 UTC 2026","passed","Thu Jul 16 02:49:44 UTC 2026","Password recovery","","",""
"","3959","@regression opens Admin and shows its core controls","authenticated-chromium","Thu Jul 16 02:50:11 UTC 2026","passed","Thu Jul 16 02:50:15 UTC 2026","Authenticated module navigation smoke","","",""
"","3773","@regression opens PIM and shows its core controls","authenticated-chromium","Thu Jul 16 02:50:15 UTC 2026","passed","Thu Jul 16 02:50:19 UTC 2026","Authenticated module navigation smoke","","",""
"","4808","@smoke allows a signed-in user to log out cleanly","public-chromium","Thu Jul 16 02:49:36 UTC 2026","passed","Thu Jul 16 02:49:41 UTC 2026","Public login page","","",""
"","3538","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Thu Jul 16 02:50:07 UTC 2026","passed","Thu Jul 16 02:50:11 UTC 2026","Authenticated dashboard coverage","","",""
"","4115","@regression opens Directory and shows its core controls","authenticated-chromium","Thu Jul 16 02:50:23 UTC 2026","passed","Thu Jul 16 02:50:27 UTC 2026","Authenticated module navigation smoke","","",""
"","2499","@regression filters the side menu using the search field","authenticated-chromium","Thu Jul 16 02:49:57 UTC 2026","passed","Thu Jul 16 02:50:00 UTC 2026","Authenticated dashboard coverage","","",""
"","3187","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Thu Jul 16 02:50:30 UTC 2026","passed","Thu Jul 16 02:50:34 UTC 2026","Authenticated search and filter flows","","",""
"","2587","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Thu Jul 16 02:49:22 UTC 2026","passed","Thu Jul 16 02:49:24 UTC 2026","Public access control","","",""
"","2423","@smoke shows required-field validation when the form is submitted empty","public-chromium","Thu Jul 16 02:49:27 UTC 2026","passed","Thu Jul 16 02:49:29 UTC 2026","Public login page","","",""
"","2579","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Thu Jul 16 02:49:51 UTC 2026","passed","Thu Jul 16 02:49:54 UTC 2026","Authenticated Buzz interactions","","",""
"","4171","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Thu Jul 16 02:50:03 UTC 2026","passed","Thu Jul 16 02:50:07 UTC 2026","Authenticated dashboard coverage","","",""
"","3800","@regression opens Leave and shows its core controls","authenticated-chromium","Thu Jul 16 02:50:19 UTC 2026","passed","Thu Jul 16 02:50:23 UTC 2026","Authenticated module navigation smoke","","",""
"","3323","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Thu Jul 16 02:49:54 UTC 2026","passed","Thu Jul 16 02:49:57 UTC 2026","Authenticated dashboard coverage","","",""
"","2284","@smoke renders the login page essentials and masks the password field","public-chromium","Thu Jul 16 02:49:24 UTC 2026","passed","Thu Jul 16 02:49:27 UTC 2026","Public login page","","",""
"","2616","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Thu Jul 16 02:49:49 UTC 2026","passed","Thu Jul 16 02:49:51 UTC 2026","Authenticated Buzz interactions","","",""
"","2978","@regression requires a username before sending a reset request","public-chromium","Thu Jul 16 02:49:44 UTC 2026","passed","Thu Jul 16 02:49:47 UTC 2026","Password recovery","","",""
"","6989","@regression blocks protected routes after logout","authenticated-chromium","Thu Jul 16 02:50:37 UTC 2026","passed","Thu Jul 16 02:50:44 UTC 2026","Authenticated session security","","",""
"","3279","@regression rejects an incorrect password with a clear error message","public-chromium","Thu Jul 16 02:49:29 UTC 2026","passed","Thu Jul 16 02:49:32 UTC 2026","Public login page","","",""
"","3086","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Thu Jul 16 02:49:18 UTC 2026","passed","Thu Jul 16 02:49:22 UTC 2026","Public access control","","",""
"","3449","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Thu Jul 16 02:50:34 UTC 2026","passed","Thu Jul 16 02:50:37 UTC 2026","Authenticated search and filter flows","","",""
