"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4374","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Fri Jul 24 02:53:55 UTC 2026","passed","Fri Jul 24 02:53:59 UTC 2026","Authenticated dashboard coverage","","",""
"","4284","@regression requires a username before sending a reset request","public-chromium","Fri Jul 24 02:53:35 UTC 2026","passed","Fri Jul 24 02:53:39 UTC 2026","Password recovery","","",""
"","4732","@regression opens Admin and shows its core controls","authenticated-chromium","Fri Jul 24 02:54:08 UTC 2026","passed","Fri Jul 24 02:54:13 UTC 2026","Authenticated module navigation smoke","","",""
"","6155","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Fri Jul 24 02:54:47 UTC 2026","passed","Fri Jul 24 02:54:53 UTC 2026","Authenticated session security","","",""
"","4002","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Fri Jul 24 02:54:31 UTC 2026","passed","Fri Jul 24 02:54:35 UTC 2026","Authenticated search and filter flows","","",""
"","4486","@regression opens Leave and shows its core controls","authenticated-chromium","Fri Jul 24 02:54:17 UTC 2026","passed","Fri Jul 24 02:54:22 UTC 2026","Authenticated module navigation smoke","","",""
"","4053","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Fri Jul 24 02:54:04 UTC 2026","passed","Fri Jul 24 02:54:08 UTC 2026","Authenticated dashboard coverage","","",""
"","3530","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Fri Jul 24 02:53:02 UTC 2026","passed","Fri Jul 24 02:53:05 UTC 2026","Public access control","","",""
"","4465","@regression opens Directory and shows its core controls","authenticated-chromium","Fri Jul 24 02:54:22 UTC 2026","passed","Fri Jul 24 02:54:26 UTC 2026","Authenticated module navigation smoke","","",""
"","5958","@smoke allows a signed-in user to log out cleanly","public-chromium","Fri Jul 24 02:53:25 UTC 2026","passed","Fri Jul 24 02:53:31 UTC 2026","Public login page","","",""
"","3538","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Fri Jul 24 02:53:40 UTC 2026","passed","Fri Jul 24 02:53:44 UTC 2026","Authenticated Buzz interactions","","",""
"","4515","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Fri Jul 24 02:53:59 UTC 2026","passed","Fri Jul 24 02:54:04 UTC 2026","Authenticated dashboard coverage","","",""
"","3172","@smoke renders the login page essentials and masks the password field","public-chromium","Fri Jul 24 02:53:09 UTC 2026","passed","Fri Jul 24 02:53:12 UTC 2026","Public login page","","",""
"","3321","@regression filters the side menu using the search field","authenticated-chromium","Fri Jul 24 02:53:52 UTC 2026","passed","Fri Jul 24 02:53:55 UTC 2026","Authenticated dashboard coverage","","",""
"","3786","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Fri Jul 24 02:53:05 UTC 2026","passed","Fri Jul 24 02:53:09 UTC 2026","Public access control","","",""
"","4529","@smoke opens the reset password page and returns to login on cancel","public-chromium","Fri Jul 24 02:53:31 UTC 2026","passed","Fri Jul 24 02:53:35 UTC 2026","Password recovery","","",""
"","3484","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Fri Jul 24 02:53:44 UTC 2026","passed","Fri Jul 24 02:53:48 UTC 2026","Authenticated Buzz interactions","","",""
"","3987","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Fri Jul 24 02:53:48 UTC 2026","passed","Fri Jul 24 02:53:52 UTC 2026","Authenticated dashboard coverage","","",""
"","4306","@regression rejects an incorrect password with a clear error message","public-chromium","Fri Jul 24 02:53:15 UTC 2026","passed","Fri Jul 24 02:53:20 UTC 2026","Public login page","","",""
"","8505","@regression blocks protected routes after logout","authenticated-chromium","Fri Jul 24 02:54:39 UTC 2026","passed","Fri Jul 24 02:54:47 UTC 2026","Authenticated session security","","",""
"","3345","@smoke shows required-field validation when the form is submitted empty","public-chromium","Fri Jul 24 02:53:12 UTC 2026","passed","Fri Jul 24 02:53:15 UTC 2026","Public login page","","",""
"","4271","authenticate admin user","setup","Fri Jul 24 02:52:55 UTC 2026","passed","Fri Jul 24 02:52:59 UTC 2026","","","",""
"","4830","@regression opens PIM and shows its core controls","authenticated-chromium","Fri Jul 24 02:54:13 UTC 2026","passed","Fri Jul 24 02:54:17 UTC 2026","Authenticated module navigation smoke","","",""
"","4813","@smoke allows a valid user to sign in successfully","public-chromium","Fri Jul 24 02:53:20 UTC 2026","passed","Fri Jul 24 02:53:25 UTC 2026","Public login page","","",""
"","3951","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Fri Jul 24 02:54:35 UTC 2026","passed","Fri Jul 24 02:54:39 UTC 2026","Authenticated search and filter flows","","",""
"","4412","@regression opens Buzz and shows its core controls","authenticated-chromium","Fri Jul 24 02:54:26 UTC 2026","passed","Fri Jul 24 02:54:31 UTC 2026","Authenticated module navigation smoke","","",""
