"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5189","@regression opens Admin and shows its core controls","authenticated-chromium","Wed Apr 15 00:49:45 UTC 2026","passed","Wed Apr 15 00:49:50 UTC 2026","Authenticated module navigation smoke","","",""
"","3620","@smoke shows required-field validation when the form is submitted empty","public-chromium","Wed Apr 15 00:48:32 UTC 2026","passed","Wed Apr 15 00:48:36 UTC 2026","Public login page","","",""
"","5022","@regression requires a username before sending a reset request","public-chromium","Wed Apr 15 00:49:09 UTC 2026","passed","Wed Apr 15 00:49:14 UTC 2026","Password recovery","","",""
"","6381","@smoke opens the reset password page and returns to login on cancel","public-chromium","Wed Apr 15 00:49:03 UTC 2026","passed","Wed Apr 15 00:49:09 UTC 2026","Password recovery","","",""
"","4717","@regression opens Directory and shows its core controls","authenticated-chromium","Wed Apr 15 00:50:00 UTC 2026","passed","Wed Apr 15 00:50:05 UTC 2026","Authenticated module navigation smoke","","",""
"","8932","@smoke allows a valid user to sign in successfully","public-chromium","Wed Apr 15 00:48:41 UTC 2026","passed","Wed Apr 15 00:48:50 UTC 2026","Public login page","","",""
"","3721","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Wed Apr 15 00:49:16 UTC 2026","passed","Wed Apr 15 00:49:19 UTC 2026","Authenticated Buzz interactions","","",""
"","3406","@smoke renders the login page essentials and masks the password field","public-chromium","Wed Apr 15 00:48:29 UTC 2026","passed","Wed Apr 15 00:48:32 UTC 2026","Public login page","","",""
"","12828","@smoke allows a signed-in user to log out cleanly","public-chromium","Wed Apr 15 00:48:50 UTC 2026","passed","Wed Apr 15 00:49:03 UTC 2026","Public login page","","",""
"","3872","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Wed Apr 15 00:49:23 UTC 2026","passed","Wed Apr 15 00:49:27 UTC 2026","Authenticated dashboard coverage","","",""
"","4440","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Wed Apr 15 00:49:41 UTC 2026","passed","Wed Apr 15 00:49:45 UTC 2026","Authenticated dashboard coverage","","",""
"","8066","@regression blocks protected routes after logout","authenticated-chromium","Wed Apr 15 00:50:18 UTC 2026","passed","Wed Apr 15 00:50:26 UTC 2026","Authenticated session security","","",""
"","3865","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Wed Apr 15 00:50:14 UTC 2026","passed","Wed Apr 15 00:50:18 UTC 2026","Authenticated search and filter flows","","",""
"","3522","@regression filters the side menu using the search field","authenticated-chromium","Wed Apr 15 00:49:27 UTC 2026","passed","Wed Apr 15 00:49:30 UTC 2026","Authenticated dashboard coverage","","",""
"","4351","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Wed Apr 15 00:50:09 UTC 2026","passed","Wed Apr 15 00:50:14 UTC 2026","Authenticated search and filter flows","","",""
"","4634","authenticate admin user","setup","Wed Apr 15 00:48:15 UTC 2026","passed","Wed Apr 15 00:48:20 UTC 2026","","","",""
"","5363","@regression rejects an incorrect password with a clear error message","public-chromium","Wed Apr 15 00:48:36 UTC 2026","passed","Wed Apr 15 00:48:41 UTC 2026","Public login page","","",""
"","5609","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Wed Apr 15 00:50:26 UTC 2026","passed","Wed Apr 15 00:50:31 UTC 2026","Authenticated session security","","",""
"","5124","@regression opens PIM and shows its core controls","authenticated-chromium","Wed Apr 15 00:49:50 UTC 2026","passed","Wed Apr 15 00:49:55 UTC 2026","Authenticated module navigation smoke","","",""
"","4843","@regression opens Leave and shows its core controls","authenticated-chromium","Wed Apr 15 00:49:55 UTC 2026","passed","Wed Apr 15 00:50:00 UTC 2026","Authenticated module navigation smoke","","",""
"","3980","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Wed Apr 15 00:48:21 UTC 2026","passed","Wed Apr 15 00:48:25 UTC 2026","Public access control","","",""
"","5077","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Wed Apr 15 00:49:30 UTC 2026","passed","Wed Apr 15 00:49:35 UTC 2026","Authenticated dashboard coverage","","",""
"","3506","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Wed Apr 15 00:49:19 UTC 2026","passed","Wed Apr 15 00:49:23 UTC 2026","Authenticated Buzz interactions","","",""
"","5174","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Wed Apr 15 00:49:35 UTC 2026","passed","Wed Apr 15 00:49:41 UTC 2026","Authenticated dashboard coverage","","",""
"","4517","@regression opens Buzz and shows its core controls","authenticated-chromium","Wed Apr 15 00:50:05 UTC 2026","passed","Wed Apr 15 00:50:09 UTC 2026","Authenticated module navigation smoke","","",""
"","3889","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Wed Apr 15 00:48:25 UTC 2026","passed","Wed Apr 15 00:48:29 UTC 2026","Public access control","","",""
