"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2258","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Thu Apr 02 00:41:05 UTC 2026","passed","Thu Apr 02 00:41:07 UTC 2026","Authenticated Buzz interactions","","",""
"","4320","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Thu Apr 02 00:41:13 UTC 2026","passed","Thu Apr 02 00:41:17 UTC 2026","Authenticated dashboard coverage","","",""
"","2156","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Thu Apr 02 00:41:03 UTC 2026","passed","Thu Apr 02 00:41:05 UTC 2026","Authenticated Buzz interactions","","",""
"","6164","@smoke allows a signed-in user to log out cleanly","public-chromium","Thu Apr 02 00:40:49 UTC 2026","passed","Thu Apr 02 00:40:55 UTC 2026","Public login page","","",""
"","3238","@regression requires a username before sending a reset request","public-chromium","Thu Apr 02 00:40:59 UTC 2026","passed","Thu Apr 02 00:41:02 UTC 2026","Password recovery","","",""
"","2149","@smoke shows required-field validation when the form is submitted empty","public-chromium","Thu Apr 02 00:40:39 UTC 2026","passed","Thu Apr 02 00:40:42 UTC 2026","Public login page","","",""
"","5939","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Thu Apr 02 00:41:22 UTC 2026","passed","Thu Apr 02 00:41:28 UTC 2026","Authenticated dashboard coverage","","",""
"","3687","@regression rejects an incorrect password with a clear error message","public-chromium","Thu Apr 02 00:40:42 UTC 2026","passed","Thu Apr 02 00:40:45 UTC 2026","Public login page","","",""
"","3698","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Thu Apr 02 00:41:07 UTC 2026","passed","Thu Apr 02 00:41:11 UTC 2026","Authenticated dashboard coverage","","",""
"","1485","@smoke renders the login page essentials and masks the password field","public-chromium","Thu Apr 02 00:40:38 UTC 2026","passed","Thu Apr 02 00:40:39 UTC 2026","Public login page","","",""
"","4812","@regression opens PIM and shows its core controls","authenticated-chromium","Thu Apr 02 00:41:34 UTC 2026","passed","Thu Apr 02 00:41:39 UTC 2026","Authenticated module navigation smoke","","",""
"","5251","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Thu Apr 02 00:42:03 UTC 2026","passed","Thu Apr 02 00:42:08 UTC 2026","Authenticated search and filter flows","","",""
"","5094","@regression opens Leave and shows its core controls","authenticated-chromium","Thu Apr 02 00:41:39 UTC 2026","passed","Thu Apr 02 00:41:44 UTC 2026","Authenticated module navigation smoke","","",""
"","2959","authenticate admin user","setup","Thu Apr 02 00:40:29 UTC 2026","passed","Thu Apr 02 00:40:32 UTC 2026","","","",""
"","2752","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Thu Apr 02 00:42:08 UTC 2026","passed","Thu Apr 02 00:42:11 UTC 2026","Authenticated search and filter flows","","",""
"","4514","@regression opens Directory and shows its core controls","authenticated-chromium","Thu Apr 02 00:41:44 UTC 2026","passed","Thu Apr 02 00:41:49 UTC 2026","Authenticated module navigation smoke","","",""
"","8154","@regression blocks protected routes after logout","authenticated-chromium","Thu Apr 02 00:42:11 UTC 2026","passed","Thu Apr 02 00:42:19 UTC 2026","Authenticated session security","","",""
"","1817","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Thu Apr 02 00:40:36 UTC 2026","passed","Thu Apr 02 00:40:38 UTC 2026","Public access control","","",""
"","3473","@smoke opens the reset password page and returns to login on cancel","public-chromium","Thu Apr 02 00:40:55 UTC 2026","passed","Thu Apr 02 00:40:59 UTC 2026","Password recovery","","",""
"","4932","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Thu Apr 02 00:41:17 UTC 2026","passed","Thu Apr 02 00:41:22 UTC 2026","Authenticated dashboard coverage","","",""
"","5033","@regression opens Buzz and shows its core controls","authenticated-chromium","Thu Apr 02 00:41:49 UTC 2026","passed","Thu Apr 02 00:41:54 UTC 2026","Authenticated module navigation smoke","","",""
"","6109","@regression opens Admin and shows its core controls","authenticated-chromium","Thu Apr 02 00:41:28 UTC 2026","passed","Thu Apr 02 00:41:34 UTC 2026","Authenticated module navigation smoke","","",""
"","2430","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Thu Apr 02 00:40:34 UTC 2026","passed","Thu Apr 02 00:40:36 UTC 2026","Public access control","","",""
"","7699","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Thu Apr 02 00:42:19 UTC 2026","passed","Thu Apr 02 00:42:27 UTC 2026","Authenticated session security","","",""
"","1997","@regression filters the side menu using the search field","authenticated-chromium","Thu Apr 02 00:41:11 UTC 2026","passed","Thu Apr 02 00:41:13 UTC 2026","Authenticated dashboard coverage","","",""
"","3746","@smoke allows a valid user to sign in successfully","public-chromium","Thu Apr 02 00:40:45 UTC 2026","passed","Thu Apr 02 00:40:49 UTC 2026","Public login page","","",""
