"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6871","@smoke allows a signed-in user to log out cleanly","public-chromium","Wed Apr 01 00:47:34 UTC 2026","passed","Wed Apr 01 00:47:41 UTC 2026","Public login page","","",""
"","9518","@regression blocks protected routes after logout","authenticated-chromium","Wed Apr 01 00:48:53 UTC 2026","passed","Wed Apr 01 00:49:02 UTC 2026","Authenticated session security","","",""
"","4769","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Wed Apr 01 00:47:57 UTC 2026","passed","Wed Apr 01 00:48:02 UTC 2026","Authenticated dashboard coverage","","",""
"","2749","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Wed Apr 01 00:47:14 UTC 2026","passed","Wed Apr 01 00:47:17 UTC 2026","Public access control","","",""
"","5187","@regression opens PIM and shows its core controls","authenticated-chromium","Wed Apr 01 00:48:24 UTC 2026","passed","Wed Apr 01 00:48:30 UTC 2026","Authenticated module navigation smoke","","",""
"","5278","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Wed Apr 01 00:48:10 UTC 2026","passed","Wed Apr 01 00:48:15 UTC 2026","Authenticated dashboard coverage","","",""
"","5456","@smoke opens the reset password page and returns to login on cancel","public-chromium","Wed Apr 01 00:47:41 UTC 2026","passed","Wed Apr 01 00:47:47 UTC 2026","Password recovery","","",""
"","4042","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Wed Apr 01 00:48:45 UTC 2026","passed","Wed Apr 01 00:48:49 UTC 2026","Authenticated search and filter flows","","",""
"","2858","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Wed Apr 01 00:47:55 UTC 2026","passed","Wed Apr 01 00:47:57 UTC 2026","Authenticated Buzz interactions","","",""
"","3003","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Wed Apr 01 00:47:51 UTC 2026","passed","Wed Apr 01 00:47:54 UTC 2026","Authenticated Buzz interactions","","",""
"","5893","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Wed Apr 01 00:49:02 UTC 2026","passed","Wed Apr 01 00:49:08 UTC 2026","Authenticated session security","","",""
"","4847","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Wed Apr 01 00:48:05 UTC 2026","passed","Wed Apr 01 00:48:10 UTC 2026","Authenticated dashboard coverage","","",""
"","4029","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Wed Apr 01 00:48:15 UTC 2026","passed","Wed Apr 01 00:48:19 UTC 2026","Authenticated dashboard coverage","","",""
"","4933","@smoke allows a valid user to sign in successfully","public-chromium","Wed Apr 01 00:47:29 UTC 2026","passed","Wed Apr 01 00:47:34 UTC 2026","Public login page","","",""
"","3320","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Wed Apr 01 00:48:49 UTC 2026","passed","Wed Apr 01 00:48:52 UTC 2026","Authenticated search and filter flows","","",""
"","4623","@regression opens Buzz and shows its core controls","authenticated-chromium","Wed Apr 01 00:48:40 UTC 2026","passed","Wed Apr 01 00:48:45 UTC 2026","Authenticated module navigation smoke","","",""
"","2570","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Wed Apr 01 00:47:17 UTC 2026","passed","Wed Apr 01 00:47:19 UTC 2026","Public access control","","",""
"","2723","@smoke renders the login page essentials and masks the password field","public-chromium","Wed Apr 01 00:47:19 UTC 2026","passed","Wed Apr 01 00:47:22 UTC 2026","Public login page","","",""
"","5295","@regression opens Admin and shows its core controls","authenticated-chromium","Wed Apr 01 00:48:19 UTC 2026","passed","Wed Apr 01 00:48:24 UTC 2026","Authenticated module navigation smoke","","",""
"","3876","@regression requires a username before sending a reset request","public-chromium","Wed Apr 01 00:47:47 UTC 2026","passed","Wed Apr 01 00:47:50 UTC 2026","Password recovery","","",""
"","5641","@regression opens Leave and shows its core controls","authenticated-chromium","Wed Apr 01 00:48:30 UTC 2026","passed","Wed Apr 01 00:48:35 UTC 2026","Authenticated module navigation smoke","","",""
"","2721","@regression filters the side menu using the search field","authenticated-chromium","Wed Apr 01 00:48:02 UTC 2026","passed","Wed Apr 01 00:48:05 UTC 2026","Authenticated dashboard coverage","","",""
"","3553","authenticate admin user","setup","Wed Apr 01 00:47:09 UTC 2026","passed","Wed Apr 01 00:47:13 UTC 2026","","","",""
"","2734","@smoke shows required-field validation when the form is submitted empty","public-chromium","Wed Apr 01 00:47:22 UTC 2026","passed","Wed Apr 01 00:47:25 UTC 2026","Public login page","","",""
"","4413","@regression rejects an incorrect password with a clear error message","public-chromium","Wed Apr 01 00:47:25 UTC 2026","passed","Wed Apr 01 00:47:29 UTC 2026","Public login page","","",""
"","5168","@regression opens Directory and shows its core controls","authenticated-chromium","Wed Apr 01 00:48:35 UTC 2026","passed","Wed Apr 01 00:48:40 UTC 2026","Authenticated module navigation smoke","","",""
