"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3795","@regression opens Buzz and shows its core controls","authenticated-chromium","Tue Jul 07 03:43:20 UTC 2026","passed","Tue Jul 07 03:43:24 UTC 2026","Authenticated module navigation smoke","","",""
"","4076","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Tue Jul 07 03:43:00 UTC 2026","passed","Tue Jul 07 03:43:04 UTC 2026","Authenticated dashboard coverage","","",""
"","2608","@smoke shows required-field validation when the form is submitted empty","public-chromium","Tue Jul 07 03:42:16 UTC 2026","passed","Tue Jul 07 03:42:19 UTC 2026","Public login page","","",""
"","2977","@regression filters the side menu using the search field","authenticated-chromium","Tue Jul 07 03:42:49 UTC 2026","passed","Tue Jul 07 03:42:52 UTC 2026","Authenticated dashboard coverage","","",""
"","3080","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Tue Jul 07 03:42:40 UTC 2026","passed","Tue Jul 07 03:42:43 UTC 2026","Authenticated Buzz interactions","","",""
"","3206","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Tue Jul 07 03:43:27 UTC 2026","passed","Tue Jul 07 03:43:30 UTC 2026","Authenticated search and filter flows","","",""
"","5158","@smoke allows a signed-in user to log out cleanly","public-chromium","Tue Jul 07 03:42:26 UTC 2026","passed","Tue Jul 07 03:42:32 UTC 2026","Public login page","","",""
"","2966","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Tue Jul 07 03:42:08 UTC 2026","passed","Tue Jul 07 03:42:11 UTC 2026","Public access control","","",""
"","3959","@regression opens Admin and shows its core controls","authenticated-chromium","Tue Jul 07 03:43:04 UTC 2026","passed","Tue Jul 07 03:43:08 UTC 2026","Authenticated module navigation smoke","","",""
"","4012","@regression opens PIM and shows its core controls","authenticated-chromium","Tue Jul 07 03:43:08 UTC 2026","passed","Tue Jul 07 03:43:12 UTC 2026","Authenticated module navigation smoke","","",""
"","3824","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Tue Jul 07 03:42:52 UTC 2026","passed","Tue Jul 07 03:42:56 UTC 2026","Authenticated dashboard coverage","","",""
"","3789","@smoke allows a valid user to sign in successfully","public-chromium","Tue Jul 07 03:42:23 UTC 2026","passed","Tue Jul 07 03:42:26 UTC 2026","Public login page","","",""
"","3429","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Tue Jul 07 03:43:24 UTC 2026","passed","Tue Jul 07 03:43:27 UTC 2026","Authenticated search and filter flows","","",""
"","2960","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Tue Jul 07 03:42:43 UTC 2026","passed","Tue Jul 07 03:42:46 UTC 2026","Authenticated Buzz interactions","","",""
"","3993","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Tue Jul 07 03:42:56 UTC 2026","passed","Tue Jul 07 03:43:00 UTC 2026","Authenticated dashboard coverage","","",""
"","6874","@regression blocks protected routes after logout","authenticated-chromium","Tue Jul 07 03:43:30 UTC 2026","passed","Tue Jul 07 03:43:37 UTC 2026","Authenticated session security","","",""
"","3855","@regression opens Directory and shows its core controls","authenticated-chromium","Tue Jul 07 03:43:16 UTC 2026","passed","Tue Jul 07 03:43:20 UTC 2026","Authenticated module navigation smoke","","",""
"","4186","@regression opens Leave and shows its core controls","authenticated-chromium","Tue Jul 07 03:43:12 UTC 2026","passed","Tue Jul 07 03:43:16 UTC 2026","Authenticated module navigation smoke","","",""
"","3052","@regression requires a username before sending a reset request","public-chromium","Tue Jul 07 03:42:35 UTC 2026","passed","Tue Jul 07 03:42:38 UTC 2026","Password recovery","","",""
"","3881","@smoke opens the reset password page and returns to login on cancel","public-chromium","Tue Jul 07 03:42:32 UTC 2026","passed","Tue Jul 07 03:42:35 UTC 2026","Password recovery","","",""
"","3753","@regression rejects an incorrect password with a clear error message","public-chromium","Tue Jul 07 03:42:19 UTC 2026","passed","Tue Jul 07 03:42:23 UTC 2026","Public login page","","",""
"","4968","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Tue Jul 07 03:43:37 UTC 2026","passed","Tue Jul 07 03:43:42 UTC 2026","Authenticated session security","","",""
"","2673","@smoke renders the login page essentials and masks the password field","public-chromium","Tue Jul 07 03:42:14 UTC 2026","passed","Tue Jul 07 03:42:16 UTC 2026","Public login page","","",""
"","3102","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Tue Jul 07 03:42:46 UTC 2026","passed","Tue Jul 07 03:42:49 UTC 2026","Authenticated dashboard coverage","","",""
"","2876","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Tue Jul 07 03:42:11 UTC 2026","passed","Tue Jul 07 03:42:13 UTC 2026","Public access control","","",""
"","3733","authenticate admin user","setup","Tue Jul 07 03:42:03 UTC 2026","passed","Tue Jul 07 03:42:06 UTC 2026","","","",""
