"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5245","@smoke allows a signed-in user to log out cleanly","public-chromium","Wed Apr 08 00:44:22 UTC 2026","passed","Wed Apr 08 00:44:28 UTC 2026","Public login page","","",""
"","5074","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Wed Apr 08 00:45:34 UTC 2026","passed","Wed Apr 08 00:45:39 UTC 2026","Authenticated session security","","",""
"","4163","@regression opens PIM and shows its core controls","authenticated-chromium","Wed Apr 08 00:45:04 UTC 2026","passed","Wed Apr 08 00:45:09 UTC 2026","Authenticated module navigation smoke","","",""
"","3846","@smoke allows a valid user to sign in successfully","public-chromium","Wed Apr 08 00:44:19 UTC 2026","passed","Wed Apr 08 00:44:22 UTC 2026","Public login page","","",""
"","4032","@regression opens Directory and shows its core controls","authenticated-chromium","Wed Apr 08 00:45:13 UTC 2026","passed","Wed Apr 08 00:45:17 UTC 2026","Authenticated module navigation smoke","","",""
"","3373","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Wed Apr 08 00:45:21 UTC 2026","passed","Wed Apr 08 00:45:24 UTC 2026","Authenticated search and filter flows","","",""
"","3185","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Wed Apr 08 00:45:24 UTC 2026","passed","Wed Apr 08 00:45:28 UTC 2026","Authenticated search and filter flows","","",""
"","3102","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Wed Apr 08 00:44:39 UTC 2026","passed","Wed Apr 08 00:44:42 UTC 2026","Authenticated Buzz interactions","","",""
"","2813","@regression filters the side menu using the search field","authenticated-chromium","Wed Apr 08 00:44:46 UTC 2026","passed","Wed Apr 08 00:44:49 UTC 2026","Authenticated dashboard coverage","","",""
"","4727","@regression opens Leave and shows its core controls","authenticated-chromium","Wed Apr 08 00:45:09 UTC 2026","passed","Wed Apr 08 00:45:13 UTC 2026","Authenticated module navigation smoke","","",""
"","6668","@regression blocks protected routes after logout","authenticated-chromium","Wed Apr 08 00:45:28 UTC 2026","passed","Wed Apr 08 00:45:34 UTC 2026","Authenticated session security","","",""
"","3831","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Wed Apr 08 00:44:53 UTC 2026","passed","Wed Apr 08 00:44:56 UTC 2026","Authenticated dashboard coverage","","",""
"","3563","@regression opens Buzz and shows its core controls","authenticated-chromium","Wed Apr 08 00:45:17 UTC 2026","passed","Wed Apr 08 00:45:21 UTC 2026","Authenticated module navigation smoke","","",""
"","3233","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Wed Apr 08 00:44:43 UTC 2026","passed","Wed Apr 08 00:44:46 UTC 2026","Authenticated dashboard coverage","","",""
"","3863","@regression rejects an incorrect password with a clear error message","public-chromium","Wed Apr 08 00:44:15 UTC 2026","passed","Wed Apr 08 00:44:19 UTC 2026","Public login page","","",""
"","3032","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Wed Apr 08 00:44:03 UTC 2026","passed","Wed Apr 08 00:44:06 UTC 2026","Public access control","","",""
"","3872","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Wed Apr 08 00:44:56 UTC 2026","passed","Wed Apr 08 00:45:00 UTC 2026","Authenticated dashboard coverage","","",""
"","2884","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Wed Apr 08 00:44:06 UTC 2026","passed","Wed Apr 08 00:44:09 UTC 2026","Public access control","","",""
"","4352","authenticate admin user","setup","Wed Apr 08 00:43:58 UTC 2026","passed","Wed Apr 08 00:44:02 UTC 2026","","","",""
"","2898","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Wed Apr 08 00:44:36 UTC 2026","passed","Wed Apr 08 00:44:39 UTC 2026","Authenticated Buzz interactions","","",""
"","2610","@smoke shows required-field validation when the form is submitted empty","public-chromium","Wed Apr 08 00:44:12 UTC 2026","passed","Wed Apr 08 00:44:15 UTC 2026","Public login page","","",""
"","4008","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Wed Apr 08 00:44:49 UTC 2026","passed","Wed Apr 08 00:44:53 UTC 2026","Authenticated dashboard coverage","","",""
"","4171","@regression opens Admin and shows its core controls","authenticated-chromium","Wed Apr 08 00:45:00 UTC 2026","passed","Wed Apr 08 00:45:04 UTC 2026","Authenticated module navigation smoke","","",""
"","3869","@smoke opens the reset password page and returns to login on cancel","public-chromium","Wed Apr 08 00:44:28 UTC 2026","passed","Wed Apr 08 00:44:32 UTC 2026","Password recovery","","",""
"","3931","@regression requires a username before sending a reset request","public-chromium","Wed Apr 08 00:44:32 UTC 2026","passed","Wed Apr 08 00:44:35 UTC 2026","Password recovery","","",""
"","2703","@smoke renders the login page essentials and masks the password field","public-chromium","Wed Apr 08 00:44:09 UTC 2026","passed","Wed Apr 08 00:44:12 UTC 2026","Public login page","","",""
