"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3012","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Thu Jun 25 01:02:04 UTC 2026","passed","Thu Jun 25 01:02:07 UTC 2026","Authenticated Buzz interactions","","",""
"","2742","@regression filters the side menu using the search field","authenticated-chromium","Thu Jun 25 01:02:10 UTC 2026","passed","Thu Jun 25 01:02:13 UTC 2026","Authenticated dashboard coverage","","",""
"","2783","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Thu Jun 25 01:01:32 UTC 2026","passed","Thu Jun 25 01:01:35 UTC 2026","Public access control","","",""
"","6961","@regression blocks protected routes after logout","authenticated-chromium","Thu Jun 25 01:02:53 UTC 2026","passed","Thu Jun 25 01:03:00 UTC 2026","Authenticated session security","","",""
"","2949","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Thu Jun 25 01:02:01 UTC 2026","passed","Thu Jun 25 01:02:04 UTC 2026","Authenticated Buzz interactions","","",""
"","3888","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Thu Jun 25 01:02:46 UTC 2026","passed","Thu Jun 25 01:02:50 UTC 2026","Authenticated search and filter flows","","",""
"","2641","@smoke renders the login page essentials and masks the password field","public-chromium","Thu Jun 25 01:01:35 UTC 2026","passed","Thu Jun 25 01:01:38 UTC 2026","Public login page","","",""
"","3990","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Thu Jun 25 01:02:22 UTC 2026","passed","Thu Jun 25 01:02:26 UTC 2026","Authenticated dashboard coverage","","",""
"","3206","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Thu Jun 25 01:02:50 UTC 2026","passed","Thu Jun 25 01:02:53 UTC 2026","Authenticated search and filter flows","","",""
"","2935","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Thu Jun 25 01:01:29 UTC 2026","passed","Thu Jun 25 01:01:32 UTC 2026","Public access control","","",""
"","3955","@regression opens Buzz and shows its core controls","authenticated-chromium","Thu Jun 25 01:02:42 UTC 2026","passed","Thu Jun 25 01:02:46 UTC 2026","Authenticated module navigation smoke","","",""
"","4315","@regression opens Admin and shows its core controls","authenticated-chromium","Thu Jun 25 01:02:26 UTC 2026","passed","Thu Jun 25 01:02:30 UTC 2026","Authenticated module navigation smoke","","",""
"","2624","@smoke shows required-field validation when the form is submitted empty","public-chromium","Thu Jun 25 01:01:38 UTC 2026","passed","Thu Jun 25 01:01:40 UTC 2026","Public login page","","",""
"","5266","@smoke allows a signed-in user to log out cleanly","public-chromium","Thu Jun 25 01:01:48 UTC 2026","passed","Thu Jun 25 01:01:53 UTC 2026","Public login page","","",""
"","4048","@regression opens Leave and shows its core controls","authenticated-chromium","Thu Jun 25 01:02:34 UTC 2026","passed","Thu Jun 25 01:02:39 UTC 2026","Authenticated module navigation smoke","","",""
"","3808","@smoke opens the reset password page and returns to login on cancel","public-chromium","Thu Jun 25 01:01:53 UTC 2026","passed","Thu Jun 25 01:01:57 UTC 2026","Password recovery","","",""
"","5433","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Thu Jun 25 01:03:00 UTC 2026","passed","Thu Jun 25 01:03:06 UTC 2026","Authenticated session security","","",""
"","3320","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Thu Jun 25 01:02:07 UTC 2026","passed","Thu Jun 25 01:02:10 UTC 2026","Authenticated dashboard coverage","","",""
"","4109","@regression opens PIM and shows its core controls","authenticated-chromium","Thu Jun 25 01:02:30 UTC 2026","passed","Thu Jun 25 01:02:34 UTC 2026","Authenticated module navigation smoke","","",""
"","4653","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Thu Jun 25 01:02:13 UTC 2026","passed","Thu Jun 25 01:02:18 UTC 2026","Authenticated dashboard coverage","","",""
"","3619","authenticate admin user","setup","Thu Jun 25 01:01:24 UTC 2026","passed","Thu Jun 25 01:01:28 UTC 2026","","","",""
"","3871","@smoke allows a valid user to sign in successfully","public-chromium","Thu Jun 25 01:01:44 UTC 2026","passed","Thu Jun 25 01:01:48 UTC 2026","Public login page","","",""
"","3528","@regression rejects an incorrect password with a clear error message","public-chromium","Thu Jun 25 01:01:40 UTC 2026","passed","Thu Jun 25 01:01:44 UTC 2026","Public login page","","",""
"","3164","@regression requires a username before sending a reset request","public-chromium","Thu Jun 25 01:01:57 UTC 2026","passed","Thu Jun 25 01:02:00 UTC 2026","Password recovery","","",""
"","3817","@regression opens Directory and shows its core controls","authenticated-chromium","Thu Jun 25 01:02:39 UTC 2026","passed","Thu Jun 25 01:02:42 UTC 2026","Authenticated module navigation smoke","","",""
"","4119","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Thu Jun 25 01:02:18 UTC 2026","passed","Thu Jun 25 01:02:22 UTC 2026","Authenticated dashboard coverage","","",""
