"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3296","@regression opens Buzz and shows its core controls","authenticated-chromium","Sun Apr 05 00:46:56 UTC 2026","passed","Sun Apr 05 00:46:59 UTC 2026","Authenticated module navigation smoke","","",""
"","2343","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sun Apr 05 00:45:48 UTC 2026","passed","Sun Apr 05 00:45:51 UTC 2026","Public login page","","",""
"","3519","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sun Apr 05 00:46:31 UTC 2026","passed","Sun Apr 05 00:46:34 UTC 2026","Authenticated dashboard coverage","","",""
"","4525","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sun Apr 05 00:47:12 UTC 2026","passed","Sun Apr 05 00:47:16 UTC 2026","Authenticated session security","","",""
"","2643","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sun Apr 05 00:45:43 UTC 2026","passed","Sun Apr 05 00:45:46 UTC 2026","Public access control","","",""
"","4106","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sun Apr 05 00:46:02 UTC 2026","passed","Sun Apr 05 00:46:07 UTC 2026","Password recovery","","",""
"","3116","@regression requires a username before sending a reset request","public-chromium","Sun Apr 05 00:46:16 UTC 2026","passed","Sun Apr 05 00:46:19 UTC 2026","Password recovery","","",""
"","3224","@regression rejects an incorrect password with a clear error message","public-chromium","Sun Apr 05 00:45:51 UTC 2026","passed","Sun Apr 05 00:45:54 UTC 2026","Public login page","","",""
"","2878","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sun Apr 05 00:46:25 UTC 2026","passed","Sun Apr 05 00:46:28 UTC 2026","Authenticated dashboard coverage","","",""
"","2452","@regression filters the side menu using the search field","authenticated-chromium","Sun Apr 05 00:46:28 UTC 2026","passed","Sun Apr 05 00:46:31 UTC 2026","Authenticated dashboard coverage","","",""
"","2307","@smoke renders the login page essentials and masks the password field","public-chromium","Sun Apr 05 00:45:46 UTC 2026","passed","Sun Apr 05 00:45:48 UTC 2026","Public login page","","",""
"","3657","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sun Apr 05 00:46:34 UTC 2026","passed","Sun Apr 05 00:46:38 UTC 2026","Authenticated dashboard coverage","","",""
"","3707","@smoke allows a valid user to sign in successfully","public-chromium","Sun Apr 05 00:45:54 UTC 2026","passed","Sun Apr 05 00:45:58 UTC 2026","Public login page","","",""
"","3533","@regression opens Directory and shows its core controls","authenticated-chromium","Sun Apr 05 00:46:52 UTC 2026","passed","Sun Apr 05 00:46:56 UTC 2026","Authenticated module navigation smoke","","",""
"","2997","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sun Apr 05 00:47:02 UTC 2026","passed","Sun Apr 05 00:47:05 UTC 2026","Authenticated search and filter flows","","",""
"","3391","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sun Apr 05 00:46:38 UTC 2026","passed","Sun Apr 05 00:46:41 UTC 2026","Authenticated dashboard coverage","","",""
"","6510","@regression blocks protected routes after logout","authenticated-chromium","Sun Apr 05 00:47:05 UTC 2026","passed","Sun Apr 05 00:47:12 UTC 2026","Authenticated session security","","",""
"","2585","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sun Apr 05 00:46:20 UTC 2026","passed","Sun Apr 05 00:46:22 UTC 2026","Authenticated Buzz interactions","","",""
"","2425","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sun Apr 05 00:45:41 UTC 2026","passed","Sun Apr 05 00:45:43 UTC 2026","Public access control","","",""
"","3634","@regression opens PIM and shows its core controls","authenticated-chromium","Sun Apr 05 00:46:45 UTC 2026","passed","Sun Apr 05 00:46:49 UTC 2026","Authenticated module navigation smoke","","",""
"","3766","@regression opens Admin and shows its core controls","authenticated-chromium","Sun Apr 05 00:46:41 UTC 2026","passed","Sun Apr 05 00:46:45 UTC 2026","Authenticated module navigation smoke","","",""
"","4729","@smoke allows a signed-in user to log out cleanly","public-chromium","Sun Apr 05 00:45:58 UTC 2026","passed","Sun Apr 05 00:46:02 UTC 2026","Public login page","","",""
"","2677","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sun Apr 05 00:46:23 UTC 2026","passed","Sun Apr 05 00:46:25 UTC 2026","Authenticated Buzz interactions","","",""
"","3349","authenticate admin user","setup","Sun Apr 05 00:45:36 UTC 2026","passed","Sun Apr 05 00:45:40 UTC 2026","","","",""
"","3048","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sun Apr 05 00:46:59 UTC 2026","passed","Sun Apr 05 00:47:02 UTC 2026","Authenticated search and filter flows","","",""
"","3582","@regression opens Leave and shows its core controls","authenticated-chromium","Sun Apr 05 00:46:49 UTC 2026","passed","Sun Apr 05 00:46:52 UTC 2026","Authenticated module navigation smoke","","",""
