"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2669","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sun Jun 28 01:05:23 UTC 2026","passed","Sun Jun 28 01:05:26 UTC 2026","Authenticated Buzz interactions","","",""
"","3166","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sun Jun 28 01:05:26 UTC 2026","passed","Sun Jun 28 01:05:29 UTC 2026","Authenticated dashboard coverage","","",""
"","3325","authenticate admin user","setup","Sun Jun 28 01:04:46 UTC 2026","passed","Sun Jun 28 01:04:49 UTC 2026","","","",""
"","3711","@regression opens Leave and shows its core controls","authenticated-chromium","Sun Jun 28 01:05:50 UTC 2026","passed","Sun Jun 28 01:05:53 UTC 2026","Authenticated module navigation smoke","","",""
"","3484","@regression opens Buzz and shows its core controls","authenticated-chromium","Sun Jun 28 01:05:57 UTC 2026","passed","Sun Jun 28 01:06:00 UTC 2026","Authenticated module navigation smoke","","",""
"","2438","@smoke renders the login page essentials and masks the password field","public-chromium","Sun Jun 28 01:04:56 UTC 2026","passed","Sun Jun 28 01:04:59 UTC 2026","Public login page","","",""
"","3646","@smoke allows a valid user to sign in successfully","public-chromium","Sun Jun 28 01:05:04 UTC 2026","passed","Sun Jun 28 01:05:08 UTC 2026","Public login page","","",""
"","3374","@regression rejects an incorrect password with a clear error message","public-chromium","Sun Jun 28 01:05:01 UTC 2026","passed","Sun Jun 28 01:05:04 UTC 2026","Public login page","","",""
"","2917","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sun Jun 28 01:06:04 UTC 2026","passed","Sun Jun 28 01:06:07 UTC 2026","Authenticated search and filter flows","","",""
"","4091","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sun Jun 28 01:05:31 UTC 2026","passed","Sun Jun 28 01:05:35 UTC 2026","Authenticated dashboard coverage","","",""
"","3440","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sun Jun 28 01:05:13 UTC 2026","passed","Sun Jun 28 01:05:16 UTC 2026","Password recovery","","",""
"","2666","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sun Jun 28 01:05:20 UTC 2026","passed","Sun Jun 28 01:05:23 UTC 2026","Authenticated Buzz interactions","","",""
"","2645","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sun Jun 28 01:04:53 UTC 2026","passed","Sun Jun 28 01:04:56 UTC 2026","Public access control","","",""
"","4634","@smoke allows a signed-in user to log out cleanly","public-chromium","Sun Jun 28 01:05:08 UTC 2026","passed","Sun Jun 28 01:05:13 UTC 2026","Public login page","","",""
"","4302","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sun Jun 28 01:06:13 UTC 2026","passed","Sun Jun 28 01:06:17 UTC 2026","Authenticated session security","","",""
"","3504","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sun Jun 28 01:05:39 UTC 2026","passed","Sun Jun 28 01:05:42 UTC 2026","Authenticated dashboard coverage","","",""
"","3016","@regression requires a username before sending a reset request","public-chromium","Sun Jun 28 01:05:16 UTC 2026","passed","Sun Jun 28 01:05:19 UTC 2026","Password recovery","","",""
"","6320","@regression blocks protected routes after logout","authenticated-chromium","Sun Jun 28 01:06:07 UTC 2026","passed","Sun Jun 28 01:06:13 UTC 2026","Authenticated session security","","",""
"","3646","@regression opens PIM and shows its core controls","authenticated-chromium","Sun Jun 28 01:05:46 UTC 2026","passed","Sun Jun 28 01:05:50 UTC 2026","Authenticated module navigation smoke","","",""
"","2427","@regression filters the side menu using the search field","authenticated-chromium","Sun Jun 28 01:05:29 UTC 2026","passed","Sun Jun 28 01:05:31 UTC 2026","Authenticated dashboard coverage","","",""
"","3300","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sun Jun 28 01:06:00 UTC 2026","passed","Sun Jun 28 01:06:04 UTC 2026","Authenticated search and filter flows","","",""
"","2574","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sun Jun 28 01:04:51 UTC 2026","passed","Sun Jun 28 01:04:53 UTC 2026","Public access control","","",""
"","3458","@regression opens Directory and shows its core controls","authenticated-chromium","Sun Jun 28 01:05:53 UTC 2026","passed","Sun Jun 28 01:05:57 UTC 2026","Authenticated module navigation smoke","","",""
"","3682","@regression opens Admin and shows its core controls","authenticated-chromium","Sun Jun 28 01:05:42 UTC 2026","passed","Sun Jun 28 01:05:46 UTC 2026","Authenticated module navigation smoke","","",""
"","2358","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sun Jun 28 01:04:59 UTC 2026","passed","Sun Jun 28 01:05:01 UTC 2026","Public login page","","",""
"","3503","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sun Jun 28 01:05:35 UTC 2026","passed","Sun Jun 28 01:05:39 UTC 2026","Authenticated dashboard coverage","","",""
