"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4808","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sat Apr 11 00:43:15 UTC 2026","passed","Sat Apr 11 00:43:19 UTC 2026","Authenticated session security","","",""
"","2953","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sat Apr 11 00:41:45 UTC 2026","passed","Sat Apr 11 00:41:48 UTC 2026","Public access control","","",""
"","2596","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sat Apr 11 00:41:53 UTC 2026","passed","Sat Apr 11 00:41:56 UTC 2026","Public login page","","",""
"","3974","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sat Apr 11 00:42:30 UTC 2026","passed","Sat Apr 11 00:42:34 UTC 2026","Authenticated dashboard coverage","","",""
"","2864","@regression filters the side menu using the search field","authenticated-chromium","Sat Apr 11 00:42:27 UTC 2026","passed","Sat Apr 11 00:42:30 UTC 2026","Authenticated dashboard coverage","","",""
"","3641","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sat Apr 11 00:42:37 UTC 2026","passed","Sat Apr 11 00:42:41 UTC 2026","Authenticated dashboard coverage","","",""
"","3613","authenticate admin user","setup","Sat Apr 11 00:41:40 UTC 2026","passed","Sat Apr 11 00:41:44 UTC 2026","","","",""
"","2682","@smoke renders the login page essentials and masks the password field","public-chromium","Sat Apr 11 00:41:51 UTC 2026","passed","Sat Apr 11 00:41:53 UTC 2026","Public login page","","",""
"","3575","@regression requires a username before sending a reset request","public-chromium","Sat Apr 11 00:42:13 UTC 2026","passed","Sat Apr 11 00:42:16 UTC 2026","Password recovery","","",""
"","4106","@regression opens Leave and shows its core controls","authenticated-chromium","Sat Apr 11 00:42:50 UTC 2026","passed","Sat Apr 11 00:42:54 UTC 2026","Authenticated module navigation smoke","","",""
"","4214","@regression opens Admin and shows its core controls","authenticated-chromium","Sat Apr 11 00:42:41 UTC 2026","passed","Sat Apr 11 00:42:45 UTC 2026","Authenticated module navigation smoke","","",""
"","3639","@regression rejects an incorrect password with a clear error message","public-chromium","Sat Apr 11 00:41:56 UTC 2026","passed","Sat Apr 11 00:42:00 UTC 2026","Public login page","","",""
"","3860","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sat Apr 11 00:42:34 UTC 2026","passed","Sat Apr 11 00:42:37 UTC 2026","Authenticated dashboard coverage","","",""
"","2715","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sat Apr 11 00:42:17 UTC 2026","passed","Sat Apr 11 00:42:20 UTC 2026","Authenticated Buzz interactions","","",""
"","2865","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sat Apr 11 00:41:48 UTC 2026","passed","Sat Apr 11 00:41:51 UTC 2026","Public access control","","",""
"","3858","@smoke allows a valid user to sign in successfully","public-chromium","Sat Apr 11 00:42:00 UTC 2026","passed","Sat Apr 11 00:42:03 UTC 2026","Public login page","","",""
"","6872","@regression blocks protected routes after logout","authenticated-chromium","Sat Apr 11 00:43:08 UTC 2026","passed","Sat Apr 11 00:43:15 UTC 2026","Authenticated session security","","",""
"","3199","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sat Apr 11 00:43:05 UTC 2026","passed","Sat Apr 11 00:43:08 UTC 2026","Authenticated search and filter flows","","",""
"","3009","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sat Apr 11 00:42:20 UTC 2026","passed","Sat Apr 11 00:42:23 UTC 2026","Authenticated Buzz interactions","","",""
"","3334","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sat Apr 11 00:43:01 UTC 2026","passed","Sat Apr 11 00:43:05 UTC 2026","Authenticated search and filter flows","","",""
"","5041","@smoke allows a signed-in user to log out cleanly","public-chromium","Sat Apr 11 00:42:03 UTC 2026","passed","Sat Apr 11 00:42:09 UTC 2026","Public login page","","",""
"","3666","@regression opens Buzz and shows its core controls","authenticated-chromium","Sat Apr 11 00:42:58 UTC 2026","passed","Sat Apr 11 00:43:01 UTC 2026","Authenticated module navigation smoke","","",""
"","3876","@regression opens Directory and shows its core controls","authenticated-chromium","Sat Apr 11 00:42:54 UTC 2026","passed","Sat Apr 11 00:42:58 UTC 2026","Authenticated module navigation smoke","","",""
"","3974","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sat Apr 11 00:42:09 UTC 2026","passed","Sat Apr 11 00:42:12 UTC 2026","Password recovery","","",""
"","3797","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sat Apr 11 00:42:23 UTC 2026","passed","Sat Apr 11 00:42:27 UTC 2026","Authenticated dashboard coverage","","",""
"","4194","@regression opens PIM and shows its core controls","authenticated-chromium","Sat Apr 11 00:42:45 UTC 2026","passed","Sat Apr 11 00:42:50 UTC 2026","Authenticated module navigation smoke","","",""
