"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3242","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Mon Jul 20 03:52:38 UTC 2026","passed","Mon Jul 20 03:52:41 UTC 2026","Public access control","","",""
"","4075","@smoke opens the reset password page and returns to login on cancel","public-chromium","Mon Jul 20 03:53:00 UTC 2026","passed","Mon Jul 20 03:53:04 UTC 2026","Password recovery","","",""
"","2983","@smoke shows required-field validation when the form is submitted empty","public-chromium","Mon Jul 20 03:52:44 UTC 2026","passed","Mon Jul 20 03:52:47 UTC 2026","Public login page","","",""
"","3827","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Mon Jul 20 03:53:21 UTC 2026","passed","Mon Jul 20 03:53:25 UTC 2026","Authenticated dashboard coverage","","",""
"","2961","@regression filters the side menu using the search field","authenticated-chromium","Mon Jul 20 03:53:18 UTC 2026","passed","Mon Jul 20 03:53:21 UTC 2026","Authenticated dashboard coverage","","",""
"","5442","@smoke allows a signed-in user to log out cleanly","public-chromium","Mon Jul 20 03:52:55 UTC 2026","passed","Mon Jul 20 03:53:00 UTC 2026","Public login page","","",""
"","3214","@regression requires a username before sending a reset request","public-chromium","Mon Jul 20 03:53:04 UTC 2026","passed","Mon Jul 20 03:53:08 UTC 2026","Password recovery","","",""
"","3997","@regression opens Admin and shows its core controls","authenticated-chromium","Mon Jul 20 03:53:33 UTC 2026","passed","Mon Jul 20 03:53:37 UTC 2026","Authenticated module navigation smoke","","",""
"","5091","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Mon Jul 20 03:54:07 UTC 2026","passed","Mon Jul 20 03:54:12 UTC 2026","Authenticated session security","","",""
"","2441","@smoke renders the login page essentials and masks the password field","public-chromium","Mon Jul 20 03:52:41 UTC 2026","passed","Mon Jul 20 03:52:44 UTC 2026","Public login page","","",""
"","3714","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Mon Jul 20 03:53:29 UTC 2026","passed","Mon Jul 20 03:53:33 UTC 2026","Authenticated dashboard coverage","","",""
"","7007","@regression blocks protected routes after logout","authenticated-chromium","Mon Jul 20 03:54:00 UTC 2026","passed","Mon Jul 20 03:54:07 UTC 2026","Authenticated session security","","",""
"","3067","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Mon Jul 20 03:52:35 UTC 2026","passed","Mon Jul 20 03:52:38 UTC 2026","Public access control","","",""
"","4053","@regression opens PIM and shows its core controls","authenticated-chromium","Mon Jul 20 03:53:37 UTC 2026","passed","Mon Jul 20 03:53:41 UTC 2026","Authenticated module navigation smoke","","",""
"","4303","@smoke allows a valid user to sign in successfully","public-chromium","Mon Jul 20 03:52:50 UTC 2026","passed","Mon Jul 20 03:52:55 UTC 2026","Public login page","","",""
"","4110","@regression opens Leave and shows its core controls","authenticated-chromium","Mon Jul 20 03:53:41 UTC 2026","passed","Mon Jul 20 03:53:45 UTC 2026","Authenticated module navigation smoke","","",""
"","3590","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Mon Jul 20 03:53:15 UTC 2026","passed","Mon Jul 20 03:53:18 UTC 2026","Authenticated dashboard coverage","","",""
"","3987","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Mon Jul 20 03:53:25 UTC 2026","passed","Mon Jul 20 03:53:29 UTC 2026","Authenticated dashboard coverage","","",""
"","3491","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Mon Jul 20 03:53:53 UTC 2026","passed","Mon Jul 20 03:53:57 UTC 2026","Authenticated search and filter flows","","",""
"","4265","@regression opens Directory and shows its core controls","authenticated-chromium","Mon Jul 20 03:53:45 UTC 2026","passed","Mon Jul 20 03:53:49 UTC 2026","Authenticated module navigation smoke","","",""
"","3035","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Mon Jul 20 03:53:57 UTC 2026","passed","Mon Jul 20 03:54:00 UTC 2026","Authenticated search and filter flows","","",""
"","3929","authenticate admin user","setup","Mon Jul 20 03:52:30 UTC 2026","passed","Mon Jul 20 03:52:33 UTC 2026","","","",""
"","3693","@regression rejects an incorrect password with a clear error message","public-chromium","Mon Jul 20 03:52:47 UTC 2026","passed","Mon Jul 20 03:52:50 UTC 2026","Public login page","","",""
"","2969","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Mon Jul 20 03:53:09 UTC 2026","passed","Mon Jul 20 03:53:12 UTC 2026","Authenticated Buzz interactions","","",""
"","2917","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Mon Jul 20 03:53:12 UTC 2026","passed","Mon Jul 20 03:53:15 UTC 2026","Authenticated Buzz interactions","","",""
"","3970","@regression opens Buzz and shows its core controls","authenticated-chromium","Mon Jul 20 03:53:49 UTC 2026","passed","Mon Jul 20 03:53:53 UTC 2026","Authenticated module navigation smoke","","",""
