"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4036","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Wed Jul 22 02:54:18 UTC 2026","passed","Wed Jul 22 02:54:22 UTC 2026","Authenticated search and filter flows","","",""
"","5810","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Wed Jul 22 02:54:31 UTC 2026","passed","Wed Jul 22 02:54:36 UTC 2026","Authenticated session security","","",""
"","3529","@regression filters the side menu using the search field","authenticated-chromium","Wed Jul 22 02:53:31 UTC 2026","passed","Wed Jul 22 02:53:34 UTC 2026","Authenticated dashboard coverage","","",""
"","3253","@smoke shows required-field validation when the form is submitted empty","public-chromium","Wed Jul 22 02:52:50 UTC 2026","passed","Wed Jul 22 02:52:53 UTC 2026","Public login page","","",""
"","4053","@regression requires a username before sending a reset request","public-chromium","Wed Jul 22 02:53:14 UTC 2026","passed","Wed Jul 22 02:53:18 UTC 2026","Password recovery","","",""
"","3717","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Wed Jul 22 02:52:43 UTC 2026","passed","Wed Jul 22 02:52:47 UTC 2026","Public access control","","",""
"","5381","@regression opens PIM and shows its core controls","authenticated-chromium","Wed Jul 22 02:53:54 UTC 2026","passed","Wed Jul 22 02:53:59 UTC 2026","Authenticated module navigation smoke","","",""
"","8160","@regression blocks protected routes after logout","authenticated-chromium","Wed Jul 22 02:54:22 UTC 2026","passed","Wed Jul 22 02:54:31 UTC 2026","Authenticated session security","","",""
"","5141","@regression rejects an incorrect password with a clear error message","public-chromium","Wed Jul 22 02:52:53 UTC 2026","passed","Wed Jul 22 02:52:58 UTC 2026","Public login page","","",""
"","3772","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Wed Jul 22 02:53:27 UTC 2026","passed","Wed Jul 22 02:53:31 UTC 2026","Authenticated dashboard coverage","","",""
"","6153","@smoke allows a signed-in user to log out cleanly","public-chromium","Wed Jul 22 02:53:03 UTC 2026","passed","Wed Jul 22 02:53:10 UTC 2026","Public login page","","",""
"","4868","@regression opens Admin and shows its core controls","authenticated-chromium","Wed Jul 22 02:53:49 UTC 2026","passed","Wed Jul 22 02:53:54 UTC 2026","Authenticated module navigation smoke","","",""
"","3550","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Wed Jul 22 02:53:23 UTC 2026","passed","Wed Jul 22 02:53:27 UTC 2026","Authenticated Buzz interactions","","",""
"","4534","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Wed Jul 22 02:53:45 UTC 2026","passed","Wed Jul 22 02:53:49 UTC 2026","Authenticated dashboard coverage","","",""
"","4944","@smoke allows a valid user to sign in successfully","public-chromium","Wed Jul 22 02:52:58 UTC 2026","passed","Wed Jul 22 02:53:03 UTC 2026","Public login page","","",""
"","4752","@regression opens Directory and shows its core controls","authenticated-chromium","Wed Jul 22 02:54:05 UTC 2026","passed","Wed Jul 22 02:54:09 UTC 2026","Authenticated module navigation smoke","","",""
"","5286","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Wed Jul 22 02:53:39 UTC 2026","passed","Wed Jul 22 02:53:45 UTC 2026","Authenticated dashboard coverage","","",""
"","5013","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Wed Jul 22 02:53:34 UTC 2026","passed","Wed Jul 22 02:53:39 UTC 2026","Authenticated dashboard coverage","","",""
"","4093","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Wed Jul 22 02:54:14 UTC 2026","passed","Wed Jul 22 02:54:18 UTC 2026","Authenticated search and filter flows","","",""
"","5102","@regression opens Leave and shows its core controls","authenticated-chromium","Wed Jul 22 02:53:59 UTC 2026","passed","Wed Jul 22 02:54:05 UTC 2026","Authenticated module navigation smoke","","",""
"","4871","@regression opens Buzz and shows its core controls","authenticated-chromium","Wed Jul 22 02:54:09 UTC 2026","passed","Wed Jul 22 02:54:14 UTC 2026","Authenticated module navigation smoke","","",""
"","3742","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Wed Jul 22 02:53:20 UTC 2026","passed","Wed Jul 22 02:53:23 UTC 2026","Authenticated Buzz interactions","","",""
"","3433","@smoke renders the login page essentials and masks the password field","public-chromium","Wed Jul 22 02:52:47 UTC 2026","passed","Wed Jul 22 02:52:50 UTC 2026","Public login page","","",""
"","3752","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Wed Jul 22 02:52:39 UTC 2026","passed","Wed Jul 22 02:52:43 UTC 2026","Public access control","","",""
"","4827","authenticate admin user","setup","Wed Jul 22 02:52:33 UTC 2026","passed","Wed Jul 22 02:52:38 UTC 2026","","","",""
"","4794","@smoke opens the reset password page and returns to login on cancel","public-chromium","Wed Jul 22 02:53:10 UTC 2026","passed","Wed Jul 22 02:53:14 UTC 2026","Password recovery","","",""
