"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2495","@regression filters the side menu using the search field","authenticated-chromium","Sat Apr 04 00:40:40 UTC 2026","passed","Sat Apr 04 00:40:43 UTC 2026","Authenticated dashboard coverage","","",""
"","3383","@smoke opens the reset password page and returns to login on cancel","public-chromium","Sat Apr 04 00:40:24 UTC 2026","passed","Sat Apr 04 00:40:28 UTC 2026","Password recovery","","",""
"","3470","@regression opens Directory and shows its core controls","authenticated-chromium","Sat Apr 04 00:41:06 UTC 2026","passed","Sat Apr 04 00:41:09 UTC 2026","Authenticated module navigation smoke","","",""
"","3598","@smoke allows a valid user to sign in successfully","public-chromium","Sat Apr 04 00:40:16 UTC 2026","passed","Sat Apr 04 00:40:19 UTC 2026","Public login page","","",""
"","2881","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Sat Apr 04 00:40:37 UTC 2026","passed","Sat Apr 04 00:40:40 UTC 2026","Authenticated dashboard coverage","","",""
"","6526","@regression blocks protected routes after logout","authenticated-chromium","Sat Apr 04 00:41:19 UTC 2026","passed","Sat Apr 04 00:41:25 UTC 2026","Authenticated session security","","",""
"","4116","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Sat Apr 04 00:40:47 UTC 2026","passed","Sat Apr 04 00:40:51 UTC 2026","Authenticated dashboard coverage","","",""
"","3659","@regression opens Leave and shows its core controls","authenticated-chromium","Sat Apr 04 00:41:02 UTC 2026","passed","Sat Apr 04 00:41:06 UTC 2026","Authenticated module navigation smoke","","",""
"","2927","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Sat Apr 04 00:41:16 UTC 2026","passed","Sat Apr 04 00:41:19 UTC 2026","Authenticated search and filter flows","","",""
"","2616","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Sat Apr 04 00:40:03 UTC 2026","passed","Sat Apr 04 00:40:05 UTC 2026","Public access control","","",""
"","3338","authenticate admin user","setup","Sat Apr 04 00:39:58 UTC 2026","passed","Sat Apr 04 00:40:01 UTC 2026","","","",""
"","3112","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Sat Apr 04 00:41:12 UTC 2026","passed","Sat Apr 04 00:41:16 UTC 2026","Authenticated search and filter flows","","",""
"","2797","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Sat Apr 04 00:40:34 UTC 2026","passed","Sat Apr 04 00:40:37 UTC 2026","Authenticated Buzz interactions","","",""
"","2427","@smoke shows required-field validation when the form is submitted empty","public-chromium","Sat Apr 04 00:40:10 UTC 2026","passed","Sat Apr 04 00:40:13 UTC 2026","Public login page","","",""
"","4704","@smoke allows a signed-in user to log out cleanly","public-chromium","Sat Apr 04 00:40:19 UTC 2026","passed","Sat Apr 04 00:40:24 UTC 2026","Public login page","","",""
"","2942","@regression requires a username before sending a reset request","public-chromium","Sat Apr 04 00:40:28 UTC 2026","passed","Sat Apr 04 00:40:31 UTC 2026","Password recovery","","",""
"","2331","@smoke renders the login page essentials and masks the password field","public-chromium","Sat Apr 04 00:40:08 UTC 2026","passed","Sat Apr 04 00:40:10 UTC 2026","Public login page","","",""
"","4325","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Sat Apr 04 00:41:25 UTC 2026","passed","Sat Apr 04 00:41:29 UTC 2026","Authenticated session security","","",""
"","3636","@regression opens Admin and shows its core controls","authenticated-chromium","Sat Apr 04 00:40:54 UTC 2026","passed","Sat Apr 04 00:40:58 UTC 2026","Authenticated module navigation smoke","","",""
"","3458","@regression opens Buzz and shows its core controls","authenticated-chromium","Sat Apr 04 00:41:09 UTC 2026","passed","Sat Apr 04 00:41:12 UTC 2026","Authenticated module navigation smoke","","",""
"","3223","@regression rejects an incorrect password with a clear error message","public-chromium","Sat Apr 04 00:40:13 UTC 2026","passed","Sat Apr 04 00:40:16 UTC 2026","Public login page","","",""
"","3508","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Sat Apr 04 00:40:51 UTC 2026","passed","Sat Apr 04 00:40:54 UTC 2026","Authenticated dashboard coverage","","",""
"","4205","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Sat Apr 04 00:40:43 UTC 2026","passed","Sat Apr 04 00:40:47 UTC 2026","Authenticated dashboard coverage","","",""
"","3752","@regression opens PIM and shows its core controls","authenticated-chromium","Sat Apr 04 00:40:58 UTC 2026","passed","Sat Apr 04 00:41:02 UTC 2026","Authenticated module navigation smoke","","",""
"","2523","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Sat Apr 04 00:40:05 UTC 2026","passed","Sat Apr 04 00:40:08 UTC 2026","Public access control","","",""
"","2748","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Sat Apr 04 00:40:32 UTC 2026","passed","Sat Apr 04 00:40:34 UTC 2026","Authenticated Buzz interactions","","",""
