"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2792","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Mon Apr 06 00:45:10 UTC 2026","passed","Mon Apr 06 00:45:13 UTC 2026","Public access control","","",""
"","3764","@regression requires a username before sending a reset request","public-chromium","Mon Apr 06 00:45:46 UTC 2026","passed","Mon Apr 06 00:45:50 UTC 2026","Password recovery","","",""
"","3819","@smoke opens the reset password page and returns to login on cancel","public-chromium","Mon Apr 06 00:45:42 UTC 2026","passed","Mon Apr 06 00:45:46 UTC 2026","Password recovery","","",""
"","3641","@regression opens Buzz and shows its core controls","authenticated-chromium","Mon Apr 06 00:46:39 UTC 2026","passed","Mon Apr 06 00:46:43 UTC 2026","Authenticated module navigation smoke","","",""
"","4702","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Mon Apr 06 00:47:06 UTC 2026","passed","Mon Apr 06 00:47:11 UTC 2026","Authenticated session security","","",""
"","2919","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Mon Apr 06 00:45:07 UTC 2026","passed","Mon Apr 06 00:45:10 UTC 2026","Public access control","","",""
"","3841","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Mon Apr 06 00:46:12 UTC 2026","passed","Mon Apr 06 00:46:16 UTC 2026","Authenticated dashboard coverage","","",""
"","3987","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Mon Apr 06 00:46:16 UTC 2026","passed","Mon Apr 06 00:46:20 UTC 2026","Authenticated dashboard coverage","","",""
"","3974","@regression opens PIM and shows its core controls","authenticated-chromium","Mon Apr 06 00:46:28 UTC 2026","passed","Mon Apr 06 00:46:32 UTC 2026","Authenticated module navigation smoke","","",""
"","3048","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Mon Apr 06 00:46:56 UTC 2026","passed","Mon Apr 06 00:46:59 UTC 2026","Authenticated search and filter flows","","",""
"","2870","@smoke renders the login page essentials and masks the password field","public-chromium","Mon Apr 06 00:45:13 UTC 2026","passed","Mon Apr 06 00:45:16 UTC 2026","Public login page","","",""
"","2949","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Mon Apr 06 00:46:06 UTC 2026","passed","Mon Apr 06 00:46:09 UTC 2026","Authenticated dashboard coverage","","",""
"","2963","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Mon Apr 06 00:46:03 UTC 2026","passed","Mon Apr 06 00:46:06 UTC 2026","Authenticated Buzz interactions","","",""
"","5468","@smoke allows a signed-in user to log out cleanly","public-chromium","Mon Apr 06 00:45:37 UTC 2026","passed","Mon Apr 06 00:45:42 UTC 2026","Public login page","","",""
"","3246","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Mon Apr 06 00:46:00 UTC 2026","passed","Mon Apr 06 00:46:03 UTC 2026","Authenticated Buzz interactions","","",""
"","3837","@smoke allows a valid user to sign in successfully","public-chromium","Mon Apr 06 00:45:22 UTC 2026","passed","Mon Apr 06 00:45:26 UTC 2026","Public login page","","",""
"","3522","@regression rejects an incorrect password with a clear error message","public-chromium","Mon Apr 06 00:45:19 UTC 2026","passed","Mon Apr 06 00:45:22 UTC 2026","Public login page","","",""
"","3771","@regression opens Admin and shows its core controls","authenticated-chromium","Mon Apr 06 00:46:24 UTC 2026","passed","Mon Apr 06 00:46:28 UTC 2026","Authenticated module navigation smoke","","",""
"","2940","@regression filters the side menu using the search field","authenticated-chromium","Mon Apr 06 00:46:09 UTC 2026","passed","Mon Apr 06 00:46:12 UTC 2026","Authenticated dashboard coverage","","",""
"","3473","authenticate admin user","setup","Mon Apr 06 00:45:02 UTC 2026","passed","Mon Apr 06 00:45:05 UTC 2026","","","",""
"","6703","@regression blocks protected routes after logout","authenticated-chromium","Mon Apr 06 00:46:59 UTC 2026","passed","Mon Apr 06 00:47:06 UTC 2026","Authenticated session security","","",""
"","3938","@regression opens Leave and shows its core controls","authenticated-chromium","Mon Apr 06 00:46:32 UTC 2026","passed","Mon Apr 06 00:46:36 UTC 2026","Authenticated module navigation smoke","","",""
"","3967","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Mon Apr 06 00:46:52 UTC 2026","passed","Mon Apr 06 00:46:56 UTC 2026","Authenticated search and filter flows","","",""
"","3753","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Mon Apr 06 00:46:20 UTC 2026","passed","Mon Apr 06 00:46:24 UTC 2026","Authenticated dashboard coverage","","",""
"","2867","@smoke shows required-field validation when the form is submitted empty","public-chromium","Mon Apr 06 00:45:16 UTC 2026","passed","Mon Apr 06 00:45:19 UTC 2026","Public login page","","",""
"","3609","@regression opens Directory and shows its core controls","authenticated-chromium","Mon Apr 06 00:46:36 UTC 2026","passed","Mon Apr 06 00:46:39 UTC 2026","Authenticated module navigation smoke","","",""
