"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4469","authenticate admin user","setup","Fri Jul 03 03:34:38 UTC 2026","passed","Fri Jul 03 03:34:43 UTC 2026","","","",""
"","4683","@regression rejects an incorrect password with a clear error message","public-chromium","Fri Jul 03 03:35:01 UTC 2026","passed","Fri Jul 03 03:35:06 UTC 2026","Public login page","","",""
"","3684","@smoke renders the login page essentials and masks the password field","public-chromium","Fri Jul 03 03:34:54 UTC 2026","passed","Fri Jul 03 03:34:57 UTC 2026","Public login page","","",""
"","3743","@smoke shows the expected dashboard widgets and critical navigation items","authenticated-chromium","Fri Jul 03 03:35:35 UTC 2026","passed","Fri Jul 03 03:35:39 UTC 2026","Authenticated dashboard coverage","","",""
"","4746","@smoke allows a valid user to sign in successfully","public-chromium","Fri Jul 03 03:35:06 UTC 2026","passed","Fri Jul 03 03:35:11 UTC 2026","Public login page","","",""
"","8417","@regression blocks protected routes after logout","authenticated-chromium","Fri Jul 03 03:37:04 UTC 2026","passed","Fri Jul 03 03:37:12 UTC 2026","Authenticated session security","","",""
"","4147","@smoke redirects an unauthenticated visitor to login when opening the dashboard directly","public-chromium","Fri Jul 03 03:34:46 UTC 2026","passed","Fri Jul 03 03:34:50 UTC 2026","Public access control","","",""
"","3861","@regression opens the Share Photos modal with the Share action disabled until media is selected","authenticated-chromium","Fri Jul 03 03:35:27 UTC 2026","passed","Fri Jul 03 03:35:31 UTC 2026","Authenticated Buzz interactions","","",""
"","3932","@regression requires a username before sending a reset request","public-chromium","Fri Jul 03 03:35:22 UTC 2026","passed","Fri Jul 03 03:35:26 UTC 2026","Password recovery","","",""
"","4848","@regression opens Directory and shows its core controls","authenticated-chromium","Fri Jul 03 03:36:12 UTC 2026","passed","Fri Jul 03 03:36:17 UTC 2026","Authenticated module navigation smoke","","",""
"","3741","@regression redirects an unauthenticated visitor away from the admin area","public-chromium","Fri Jul 03 03:34:50 UTC 2026","passed","Fri Jul 03 03:34:54 UTC 2026","Public access control","","",""
"","3939","@regression filters the side menu using the search field","authenticated-chromium","Fri Jul 03 03:35:39 UTC 2026","passed","Fri Jul 03 03:35:43 UTC 2026","Authenticated dashboard coverage","","",""
"","4713","@regression opens Buzz and shows its core controls","authenticated-chromium","Fri Jul 03 03:36:17 UTC 2026","passed","Fri Jul 03 03:36:22 UTC 2026","Authenticated module navigation smoke","","",""
"","4588","@regression keeps the dashboard accessible after a browser refresh","authenticated-chromium","Fri Jul 03 03:35:52 UTC 2026","passed","Fri Jul 03 03:35:57 UTC 2026","Authenticated dashboard coverage","","",""
"","5459","@regression opens Admin and shows its core controls","authenticated-chromium","Fri Jul 03 03:35:57 UTC 2026","passed","Fri Jul 03 03:36:02 UTC 2026","Authenticated module navigation smoke","","",""
"","5767","@regression redirects to login when the authenticated browser state is cleared","authenticated-chromium","Fri Jul 03 03:37:12 UTC 2026","passed","Fri Jul 03 03:37:18 UTC 2026","Authenticated session security","","",""
"","3593","@smoke shows required-field validation when the form is submitted empty","public-chromium","Fri Jul 03 03:34:57 UTC 2026","passed","Fri Jul 03 03:35:01 UTC 2026","Public login page","","",""
"","3879","@regression requires a video URL before sharing a Buzz video post","authenticated-chromium","Fri Jul 03 03:35:31 UTC 2026","passed","Fri Jul 03 03:35:35 UTC 2026","Authenticated Buzz interactions","","",""
"","4976","@regression opens Leave and shows its core controls","authenticated-chromium","Fri Jul 03 03:36:07 UTC 2026","passed","Fri Jul 03 03:36:12 UTC 2026","Authenticated module navigation smoke","","",""
"","5454","@smoke opens the reset password page and returns to login on cancel","public-chromium","Fri Jul 03 03:35:17 UTC 2026","passed","Fri Jul 03 03:35:22 UTC 2026","Password recovery","","",""
"","5385","@regression keeps the selected admin username filter through search and clears it on reset","authenticated-chromium","Fri Jul 03 03:36:54 UTC 2026","passed","Fri Jul 03 03:36:59 UTC 2026","Authenticated search and filter flows","","",""
"","4036","@regression finds an existing employee in Directory and restores the default list on reset","authenticated-chromium","Fri Jul 03 03:37:00 UTC 2026","passed","Fri Jul 03 03:37:04 UTC 2026","Authenticated search and filter flows","","",""
"","4673","@regression opens My Timesheet from Quick Launch","authenticated-chromium","Fri Jul 03 03:35:47 UTC 2026","passed","Fri Jul 03 03:35:52 UTC 2026","Authenticated dashboard coverage","","",""
"","4558","@regression opens Assign Leave from Quick Launch","authenticated-chromium","Fri Jul 03 03:35:43 UTC 2026","passed","Fri Jul 03 03:35:47 UTC 2026","Authenticated dashboard coverage","","",""
"","6251","@smoke allows a signed-in user to log out cleanly","public-chromium","Fri Jul 03 03:35:11 UTC 2026","passed","Fri Jul 03 03:35:17 UTC 2026","Public login page","","",""
"","4938","@regression opens PIM and shows its core controls","authenticated-chromium","Fri Jul 03 03:36:02 UTC 2026","passed","Fri Jul 03 03:36:07 UTC 2026","Authenticated module navigation smoke","","",""
